@id,n,r,r1,NCBI_id
6284,GALNT3,ncbigene:2591,ncbigene,2591
6283,CT55,ncbigene:54967,ncbigene,54967
6282,KIAA1109,ncbigene:84162,ncbigene,84162
6281,C1orf43,ncbigene:25912,ncbigene,25912
6280,CCDC28A,ncbigene:25901,ncbigene,25901
6279,HPX,ncbigene:3263,ncbigene,3263
6278,UBASH3B,ncbigene:84959,ncbigene,84959
6277,RCHY1,ncbigene:25898,ncbigene,25898
6276,EEF1AKMT3,ncbigene:25895,ncbigene,25895
6275,DHH,ncbigene:50846,ncbigene,50846
6274,PSMD9,ncbigene:5715,ncbigene,5715
6273,AKIP1,ncbigene:56672,ncbigene,56672
6272,SKAP1,ncbigene:8631,ncbigene,8631
6271,SUMF1,ncbigene:285362,ncbigene,285362
6270,SUMF2,ncbigene:25870,ncbigene,25870
6269,PHYHIP,ncbigene:9796,ncbigene,9796
6268,BRMS1,ncbigene:25855,ncbigene,25855
6267,DCAF12,ncbigene:25853,ncbigene,25853
6266,SKI,ncbigene:6497,ncbigene,6497
6265,CUTA,ncbigene:51596,ncbigene,51596
6264,HBP1,ncbigene:26959,ncbigene,26959
6263,TECPR1,ncbigene:25851,ncbigene,25851
6262,ND4,ncbigene:4538,ncbigene,4538
6261,SIKE1,ncbigene:80143,ncbigene,80143
6260,PAN2,ncbigene:9924,ncbigene,9924
6259,TLK1,ncbigene:9874,ncbigene,9874
6258,HAT1,ncbigene:8520,ncbigene,8520
6257,C15orf41,ncbigene:84529,ncbigene,84529
6256,NASP,ncbigene:4678,ncbigene,4678
6255,H3-3B,ncbigene:3021,ncbigene,3021
6254,UBN1,ncbigene:29855,ncbigene,29855
6253,ABTB2,ncbigene:25841,ncbigene,25841
6252,SAR1A,ncbigene:56681,ncbigene,56681
6251,SAR1B,ncbigene:51128,ncbigene,51128
6250,METTL7A,ncbigene:25840,ncbigene,25840
6249,GALK1,ncbigene:2584,ncbigene,2584
6248,SSH2,ncbigene:85464,ncbigene,85464
6247,URGCP,ncbigene:55665,ncbigene,55665
6246,UBE2D4,ncbigene:51619,ncbigene,51619
6245,SULT1A3,ncbigene:6818,ncbigene,6818
6244,SULT1A1,ncbigene:6817,ncbigene,6817
6243,SULT4A1,ncbigene:25830,ncbigene,25830
6242,TMEM184B,ncbigene:25829,ncbigene,25829
6241,YPEL3,ncbigene:83719,ncbigene,83719
6240,FBXL2,ncbigene:25827,ncbigene,25827
6239,BACE2,ncbigene:25825,ncbigene,25825
6238,MTO1,ncbigene:25821,ncbigene,25821
6237,TUFM,ncbigene:7284,ncbigene,7284
6236,ITGB5,ncbigene:3693,ncbigene,3693
6235,PCNP,ncbigene:57092,ncbigene,57092
6234,SLAMF8,ncbigene:56833,ncbigene,56833
6233,NICN1,ncbigene:84276,ncbigene,84276
6232,C11orf49,ncbigene:79096,ncbigene,79096
6231,TBC1D19,ncbigene:55296,ncbigene,55296
6230,LRRC49,ncbigene:54839,ncbigene,54839
6229,TPGS2,ncbigene:25941,ncbigene,25941
6228,HECTD1,ncbigene:25831,ncbigene,25831
6227,MACIR,ncbigene:90355,ncbigene,90355
6226,QPCT,ncbigene:25797,ncbigene,25797
6225,PSMF1,ncbigene:9491,ncbigene,9491
6224,EEF1AKMT2,ncbigene:399818,ncbigene,399818
6223,NGEF,ncbigene:25791,ncbigene,25791
6222,TMEM59L,ncbigene:25789,ncbigene,25789
6221,RAB3GAP2,ncbigene:25782,ncbigene,25782
6220,C22orf31,ncbigene:25770,ncbigene,25770
6219,PRPF40B,ncbigene:25766,ncbigene,25766
6218,NAA15,ncbigene:80155,ncbigene,80155
6217,FAM133B,ncbigene:257415,ncbigene,257415
6216,FCHSD2,ncbigene:9873,ncbigene,9873
6215,DHDH,ncbigene:27294,ncbigene,27294
6214,PAN3,ncbigene:255967,ncbigene,255967
6213,ABHD17A,ncbigene:81926,ncbigene,81926
6212,WDR60,ncbigene:55112,ncbigene,55112
6211,TCTEX1D4,ncbigene:343521,ncbigene,343521
6210,TCTEX1D2,ncbigene:255758,ncbigene,255758
6209,H2BC11,ncbigene:8970,ncbigene,8970
6208,MACROH2A2,ncbigene:55506,ncbigene,55506
6207,MCM7,ncbigene:4176,ncbigene,4176
6206,MCM6,ncbigene:4175,ncbigene,4175
6205,MCM4,ncbigene:4173,ncbigene,4173
6204,MCOLN3,ncbigene:55283,ncbigene,55283
6203,MCOLN2,ncbigene:255231,ncbigene,255231
6202,TPD52L3,ncbigene:89882,ncbigene,89882
6201,GABPB1,ncbigene:2553,ncbigene,2553
6200,CACNB3,ncbigene:784,ncbigene,784
6199,CACNB1,ncbigene:782,ncbigene,782
6198,CBARP,ncbigene:255057,ncbigene,255057
6197,GAB1,ncbigene:2549,ncbigene,2549
6196,XRCC2,ncbigene:7516,ncbigene,7516
6195,POMGNT2,ncbigene:84892,ncbigene,84892
6194,TMEM132A,ncbigene:54972,ncbigene,54972
6193,MFGE8,ncbigene:4240,ncbigene,4240
6192,SLC41A1,ncbigene:254428,ncbigene,254428
6191,MEMO1,ncbigene:51072,ncbigene,51072
6190,MCM8,ncbigene:84515,ncbigene,84515
6189,MSH2,ncbigene:4436,ncbigene,4436
6188,MCM9,ncbigene:254394,ncbigene,254394
6187,NAA16,ncbigene:79612,ncbigene,79612
6186,HYPK,ncbigene:25764,ncbigene,25764
6185,TSGA10IP,ncbigene:254187,ncbigene,254187
6184,FBXO33,ncbigene:254170,ncbigene,254170
6183,SNX32,ncbigene:254122,ncbigene,254122
6182,UBN2,ncbigene:254048,ncbigene,254048
6181,PRICKLE4,ncbigene:29964,ncbigene,29964
6180,ETFBKMT,ncbigene:254013,ncbigene,254013
6179,TNFAIP1,ncbigene:7126,ncbigene,7126
6178,KCTD13,ncbigene:253980,ncbigene,253980
6177,GFOD1,ncbigene:54438,ncbigene,54438
6176,NKIRAS2,ncbigene:28511,ncbigene,28511
6175,RALGAPA1,ncbigene:253959,ncbigene,253959
6174,G6PD,ncbigene:2539,ncbigene,2539
6173,KLHL7,ncbigene:55975,ncbigene,55975
6172,MSRB3,ncbigene:253827,ncbigene,253827
6171,STXBP1,ncbigene:6812,ncbigene,6812
6170,WASHC2C,ncbigene:253725,ncbigene,253725
6169,OR1D4,ncbigene:653166,ncbigene,653166
6168,PCDHA12,ncbigene:56137,ncbigene,56137
6167,POMK,ncbigene:84197,ncbigene,84197
6166,MGAT1,ncbigene:4245,ncbigene,4245
6165,TMCO3,ncbigene:55002,ncbigene,55002
6164,FNDC5,ncbigene:252995,ncbigene,252995
6163,UGDH,ncbigene:7358,ncbigene,7358
6162,RAD51C,ncbigene:5889,ncbigene,5889
6161,VPS50,ncbigene:55610,ncbigene,55610
6160,HUS1,ncbigene:3364,ncbigene,3364
6159,NDUFS4,ncbigene:4724,ncbigene,4724
6158,ND5,ncbigene:4540,ncbigene,4540
6157,FUT1,ncbigene:2523,ncbigene,2523
6156,CCP110,ncbigene:9738,ncbigene,9738
6155,SMC3,ncbigene:9126,ncbigene,9126
6154,CEP95,ncbigene:90799,ncbigene,90799
6153,KMT5C,ncbigene:84787,ncbigene,84787
6152,FAM161A,ncbigene:84140,ncbigene,84140
6151,UTP15,ncbigene:84135,ncbigene,84135
6150,CABLES2,ncbigene:81928,ncbigene,81928
6149,COQ10B,ncbigene:80219,ncbigene,80219
6148,DCAKD,ncbigene:79877,ncbigene,79877
6147,ALMS1,ncbigene:7840,ncbigene,7840
6146,MAGEF1,ncbigene:64110,ncbigene,64110
6145,RBBP8,ncbigene:5932,ncbigene,5932
6144,MOK,ncbigene:5891,ncbigene,5891
6143,PSKH1,ncbigene:5681,ncbigene,5681
6142,MAP2K7,ncbigene:5609,ncbigene,5609
6141,MCM10,ncbigene:55388,ncbigene,55388
6140,PXK,ncbigene:54899,ncbigene,54899
6139,PUS7,ncbigene:54517,ncbigene,54517
6138,NDUFB5,ncbigene:4711,ncbigene,4711
6137,NDUFB4,ncbigene:4710,ncbigene,4710
6136,LETM1,ncbigene:3954,ncbigene,3954
6135,RBM43,ncbigene:375287,ncbigene,375287
6134,NOB1,ncbigene:28987,ncbigene,28987
6133,TPRN,ncbigene:286262,ncbigene,286262
6132,SH3PXD2B,ncbigene:285590,ncbigene,285590
6131,DIMT1,ncbigene:27292,ncbigene,27292
6130,NCOA4,ncbigene:8031,ncbigene,8031
6129,FTH1,ncbigene:2495,ncbigene,2495
6128,CENPI,ncbigene:2491,ncbigene,2491
6127,RFC5,ncbigene:5985,ncbigene,5985
6126,ARF5,ncbigene:381,ncbigene,381
6125,ALPP,ncbigene:250,ncbigene,250
6124,POLR2J2,ncbigene:246721,ncbigene,246721
6123,RNASEH1,ncbigene:246243,ncbigene,246243
6122,ATP6V1E2,ncbigene:90423,ncbigene,90423
6121,PANX1,ncbigene:24145,ncbigene,24145
6120,IFIT5,ncbigene:24138,ncbigene,24138
6119,MTCH2,ncbigene:23788,ncbigene,23788
6118,FKBP8,ncbigene:23770,ncbigene,23770
6117,TMEM209,ncbigene:84928,ncbigene,84928
6116,DNASE2B,ncbigene:58511,ncbigene,58511
6115,IL17A,ncbigene:3605,ncbigene,3605
6114,NFE2L3,ncbigene:9603,ncbigene,9603
6113,BACH2,ncbigene:60468,ncbigene,60468
6112,NFE2L2,ncbigene:4780,ncbigene,4780
6111,NFE2L1,ncbigene:4779,ncbigene,4779
6110,MAFF,ncbigene:23764,ncbigene,23764
6109,OSBP2,ncbigene:23762,ncbigene,23762
6108,PITPNA,ncbigene:5306,ncbigene,5306
6107,PITPNB,ncbigene:23760,ncbigene,23760
6106,PPIL2,ncbigene:23759,ncbigene,23759
6105,OLFM2,ncbigene:93145,ncbigene,93145
6104,BMP1,ncbigene:649,ncbigene,649
6103,GABARAPL1,ncbigene:23710,ncbigene,23710
6102,GSPT1,ncbigene:2935,ncbigene,2935
6101,SGK3,ncbigene:23678,ncbigene,23678
6100,VAMP2,ncbigene:6844,ncbigene,6844
6099,SLC7A11,ncbigene:23657,ncbigene,23657
6098,PLXNB2,ncbigene:23654,ncbigene,23654
6097,LHX2,ncbigene:9355,ncbigene,9355
6096,LHX3,ncbigene:8022,ncbigene,8022
6095,ARFIP1,ncbigene:27236,ncbigene,27236
6094,ARFIP2,ncbigene:23647,ncbigene,23647
6093,HOXC4,ncbigene:3221,ncbigene,3221
6092,NUP58,ncbigene:9818,ncbigene,9818
6091,TRAF3,ncbigene:7187,ncbigene,7187
6090,CCHCR1,ncbigene:54535,ncbigene,54535
6089,NUP54,ncbigene:53371,ncbigene,53371
6088,NUP88,ncbigene:4927,ncbigene,4927
6087,CLEC18A,ncbigene:348174,ncbigene,348174
6086,RNMT,ncbigene:8731,ncbigene,8731
6085,SLC22A18,ncbigene:5002,ncbigene,5002
6084,PSMG1,ncbigene:8624,ncbigene,8624
6083,PSMG2,ncbigene:56984,ncbigene,56984
6082,POMP,ncbigene:51371,ncbigene,51371
6081,FAM89B,ncbigene:23625,ncbigene,23625
6080,LPP,ncbigene:4026,ncbigene,4026
6079,ARHGAP17,ncbigene:55114,ncbigene,55114
6078,STAP1,ncbigene:26228,ncbigene,26228
6077,GTPBP1,ncbigene:9567,ncbigene,9567
6076,PATZ1,ncbigene:23598,ncbigene,23598
6075,ACOT9,ncbigene:23597,ncbigene,23597
6074,ORC3,ncbigene:23595,ncbigene,23595
6073,RET,ncbigene:5979,ncbigene,5979
6072,FAM234B,ncbigene:57613,ncbigene,57613
6071,SMAD9,ncbigene:4093,ncbigene,4093
6070,SMAD3,ncbigene:4088,ncbigene,4088
6069,SMAD2,ncbigene:4087,ncbigene,4087
6068,NECTIN4,ncbigene:81607,ncbigene,81607
6067,PDSS1,ncbigene:23590,ncbigene,23590
6066,SELENOS,ncbigene:55829,ncbigene,55829
6065,ELP6,ncbigene:54859,ncbigene,54859
6064,ELP4,ncbigene:26610,ncbigene,26610
6063,ELP5,ncbigene:23587,ncbigene,23587
6062,CCNDBP1,ncbigene:23582,ncbigene,23582
6061,SLC5A6,ncbigene:8884,ncbigene,8884
6060,MFSD5,ncbigene:84975,ncbigene,84975
6059,ATP13A3,ncbigene:79572,ncbigene,79572
6058,DERL1,ncbigene:79139,ncbigene,79139
6057,SLC30A6,ncbigene:55676,ncbigene,55676
6056,ATP2B3,ncbigene:492,ncbigene,492
6055,ATP8,ncbigene:4509,ncbigene,4509
6054,RABL3,ncbigene:285282,ncbigene,285282
6053,CERS6,ncbigene:253782,ncbigene,253782
6052,TTI2,ncbigene:80185,ncbigene,80185
6051,C16orf58,ncbigene:64755,ncbigene,64755
6050,ARL3,ncbigene:403,ncbigene,403
6049,ZC3H8,ncbigene:84524,ncbigene,84524
6048,RPS15A,ncbigene:6210,ncbigene,6210
6047,YBX2,ncbigene:51087,ncbigene,51087
6046,MKRN1,ncbigene:23608,ncbigene,23608
6045,HYI,ncbigene:81888,ncbigene,81888
6044,HMGCL,ncbigene:3155,ncbigene,3155
6043,CEP170P1,ncbigene:645455,ncbigene,645455
6042,BLOC1S5,ncbigene:63915,ncbigene,63915
6041,PIEZO1,ncbigene:9780,ncbigene,9780
6040,ENTPD4,ncbigene:9583,ncbigene,9583
6039,EI24,ncbigene:9538,ncbigene,9538
6038,SLC7A6,ncbigene:9057,ncbigene,9057
6037,ALG10,ncbigene:84920,ncbigene,84920
6036,GHDC,ncbigene:84514,ncbigene,84514
6035,UNC93B1,ncbigene:81622,ncbigene,81622
6034,PTDSS2,ncbigene:81490,ncbigene,81490
6033,MBOAT7,ncbigene:79143,ncbigene,79143
6032,RETREG2,ncbigene:79137,ncbigene,79137
6031,SLC7A1,ncbigene:6541,ncbigene,6541
6030,GPR89A,ncbigene:653519,ncbigene,653519
6029,LRRC8A,ncbigene:56262,ncbigene,56262
6028,TMEM63B,ncbigene:55362,ncbigene,55362
6027,TMEM70,ncbigene:54968,ncbigene,54968
6026,TMEM161A,ncbigene:54929,ncbigene,54929
6025,SLC35F2,ncbigene:54733,ncbigene,54733
6024,CYB5R1,ncbigene:51706,ncbigene,51706
6023,GOLM1,ncbigene:51280,ncbigene,51280
6022,DERL2,ncbigene:51009,ncbigene,51009
6021,MFAP3,ncbigene:4238,ncbigene,4238
6020,HMOX2,ncbigene:3163,ncbigene,3163
6019,GP1BB,ncbigene:2812,ncbigene,2812
6018,GNA11,ncbigene:2767,ncbigene,2767
6017,LETMD1,ncbigene:25875,ncbigene,25875
6016,SLC37A4,ncbigene:2542,ncbigene,2542
6015,FZD2,ncbigene:2535,ncbigene,2535
6014,RASD2,ncbigene:23551,ncbigene,23551
6013,SNX17,ncbigene:9784,ncbigene,9784
6012,GULP1,ncbigene:51454,ncbigene,51454
6011,LDLRAP1,ncbigene:26119,ncbigene,26119
6010,PSD4,ncbigene:23550,ncbigene,23550
6009,DNAJB3,ncbigene:414061,ncbigene,414061
6008,GPX7,ncbigene:2882,ncbigene,2882
6007,DNPEP,ncbigene:23549,ncbigene,23549
6006,TTC33,ncbigene:23548,ncbigene,23548
6005,SLC14A1,ncbigene:6563,ncbigene,6563
6004,SLC2A1,ncbigene:6513,ncbigene,6513
6003,MARCKSL1,ncbigene:65108,ncbigene,65108
6002,AQP1,ncbigene:358,ncbigene,358
6001,FNDC3B,ncbigene:64778,ncbigene,64778
6000,RBM38,ncbigene:55544,ncbigene,55544
5999,TTLL4,ncbigene:9654,ncbigene,9654
5998,JUN,ncbigene:3725,ncbigene,3725
5997,NAA10,ncbigene:8260,ncbigene,8260
5996,QTRT1,ncbigene:81890,ncbigene,81890
5995,ZNF562,ncbigene:54811,ncbigene,54811
5994,CABIN1,ncbigene:23523,ncbigene,23523
5993,KAT6B,ncbigene:23522,ncbigene,23522
5992,GTPBP10,ncbigene:85865,ncbigene,85865
5991,ZC3H10,ncbigene:84872,ncbigene,84872
5990,BUD13,ncbigene:84811,ncbigene,84811
5989,TUT7,ncbigene:79670,ncbigene,79670
5988,ZFP62,ncbigene:643836,ncbigene,643836
5987,RPLP1,ncbigene:6176,ncbigene,6176
5986,ZNF770,ncbigene:54989,ncbigene,54989
5985,CDK12,ncbigene:51755,ncbigene,51755
5984,HERC5,ncbigene:51191,ncbigene,51191
5983,NGDN,ncbigene:25983,ncbigene,25983
5982,RBM11,ncbigene:54033,ncbigene,54033
5981,SLC39A14,ncbigene:23516,ncbigene,23516
5980,NOS1AP,ncbigene:9722,ncbigene,9722
5979,LRRC27,ncbigene:80313,ncbigene,80313
5978,ZNF7,ncbigene:7553,ncbigene,7553
5977,PRKAG1,ncbigene:5571,ncbigene,5571
5976,PRKAA1,ncbigene:5562,ncbigene,5562
5975,LMO7,ncbigene:4008,ncbigene,4008
5974,C1orf226,ncbigene:400793,ncbigene,400793
5973,IRF2BP2,ncbigene:359948,ncbigene,359948
5972,NUP188,ncbigene:23511,ncbigene,23511
5971,KCTD2,ncbigene:23510,ncbigene,23510
5970,POFUT1,ncbigene:23509,ncbigene,23509
5969,BICRAL,ncbigene:23506,ncbigene,23506
5968,ZFYVE26,ncbigene:23503,ncbigene,23503
5967,HEY2,ncbigene:23493,ncbigene,23493
5966,CES3,ncbigene:23491,ncbigene,23491
5965,PES1,ncbigene:23481,ncbigene,23481
5964,LYRM4,ncbigene:57128,ncbigene,57128
5963,ISCU,ncbigene:23479,ncbigene,23479
5962,FAM90A1,ncbigene:55138,ncbigene,55138
5961,GPSM1,ncbigene:26086,ncbigene,26086
5960,BRD4,ncbigene:23476,ncbigene,23476
5959,TRIM24,ncbigene:8805,ncbigene,8805
5958,SEH1L,ncbigene:81929,ncbigene,81929
5957,ARID1B,ncbigene:57492,ncbigene,57492
5956,RAVER2,ncbigene:55225,ncbigene,55225
5955,IRF2BP1,ncbigene:26145,ncbigene,26145
5954,NPTX1,ncbigene:4884,ncbigene,4884
5953,ACACA,ncbigene:31,ncbigene,31
5952,GZF1,ncbigene:64412,ncbigene,64412
5951,GCAT,ncbigene:23464,ncbigene,23464
5950,SORT1,ncbigene:6272,ncbigene,6272
5949,SF3B3,ncbigene:23450,ncbigene,23450
5948,SLC44A1,ncbigene:23446,ncbigene,23446
5947,NME2,ncbigene:4831,ncbigene,4831
5946,CENPU,ncbigene:79682,ncbigene,79682
5945,CENPP,ncbigene:401541,ncbigene,401541
5944,ITGB3BP,ncbigene:23421,ncbigene,23421
5943,ST3GAL5,ncbigene:8869,ncbigene,8869
5942,CAST,ncbigene:831,ncbigene,831
5941,CEP89,ncbigene:84902,ncbigene,84902
5940,ABHD6,ncbigene:57406,ncbigene,57406
5939,ICAM1,ncbigene:3383,ncbigene,3383
5938,HOXB5,ncbigene:3215,ncbigene,3215
5937,ZBTB38,ncbigene:253461,ncbigene,253461
5936,SIRT1,ncbigene:23411,ncbigene,23411
5935,SIRT3,ncbigene:23410,ncbigene,23410
5934,AGO1,ncbigene:26523,ncbigene,26523
5933,DICER1,ncbigene:23405,ncbigene,23405
5932,FBXO46,ncbigene:23403,ncbigene,23403
5931,ATP13A2,ncbigene:23400,ncbigene,23400
5930,CTDNEP1,ncbigene:23399,ncbigene,23399
5929,HSD17B8,ncbigene:7923,ncbigene,7923
5928,TMEM267,ncbigene:64417,ncbigene,64417
5927,TREM1,ncbigene:54210,ncbigene,54210
5926,ACRBP,ncbigene:84519,ncbigene,84519
5925,PLSCR4,ncbigene:57088,ncbigene,57088
5924,LMNB2,ncbigene:84823,ncbigene,84823
5923,AMMECR1L,ncbigene:83607,ncbigene,83607
5922,PTP4A1,ncbigene:7803,ncbigene,7803
5921,PGGT1B,ncbigene:5229,ncbigene,5229
5920,SIK3,ncbigene:23387,ncbigene,23387
5919,CCIN,ncbigene:881,ncbigene,881
5918,ENC1,ncbigene:8507,ncbigene,8507
5917,KLHL14,ncbigene:57565,ncbigene,57565
5916,KLHL20,ncbigene:27252,ncbigene,27252
5915,NCSTN,ncbigene:23385,ncbigene,23385
5914,LPXN,ncbigene:9404,ncbigene,9404
5913,SPECC1L,ncbigene:23384,ncbigene,23384
5912,DUSP11,ncbigene:8446,ncbigene,8446
5911,ELL3,ncbigene:80237,ncbigene,80237
5910,ICE1,ncbigene:23379,ncbigene,23379
5909,RFC1,ncbigene:5981,ncbigene,5981
5908,DHX37,ncbigene:57647,ncbigene,57647
5907,CELF5,ncbigene:60680,ncbigene,60680
5906,RASSF7,ncbigene:8045,ncbigene,8045
5905,GSTM3,ncbigene:2947,ncbigene,2947
5904,ZNF629,ncbigene:23361,ncbigene,23361
5903,FNBP4,ncbigene:23360,ncbigene,23360
5902,NCS1,ncbigene:23413,ncbigene,23413
5901,USP24,ncbigene:23358,ncbigene,23358
5900,TGFBRAP1,ncbigene:9392,ncbigene,9392
5899,VPS8,ncbigene:23355,ncbigene,23355
5898,LRRC29,ncbigene:26231,ncbigene,26231
5897,MIGA2,ncbigene:84895,ncbigene,84895
5896,UPP1,ncbigene:7378,ncbigene,7378
5895,CFC1,ncbigene:55997,ncbigene,55997
5894,CHIA,ncbigene:27159,ncbigene,27159
5893,UGT1A9,ncbigene:54600,ncbigene,54600
5892,UGT1A7,ncbigene:54577,ncbigene,54577
5891,ITM2A,ncbigene:9452,ncbigene,9452
5890,ST8SIA3,ncbigene:51046,ncbigene,51046
5889,VPS39,ncbigene:23339,ncbigene,23339
5888,ING4,ncbigene:51147,ncbigene,51147
5887,WDR7,ncbigene:23335,ncbigene,23335
5886,SCOC,ncbigene:60592,ncbigene,60592
5885,TBC1D30,ncbigene:23329,ncbigene,23329
5884,FAM189A2,ncbigene:9413,ncbigene,9413
5883,ARRDC1,ncbigene:92714,ncbigene,92714
5882,LAPTM5,ncbigene:7805,ncbigene,7805
5881,PRRG1,ncbigene:5638,ncbigene,5638
5880,WASHC4,ncbigene:23325,ncbigene,23325
5879,RPGR,ncbigene:6103,ncbigene,6103
5878,RPGRIP1L,ncbigene:23322,ncbigene,23322
5877,FXR2,ncbigene:9513,ncbigene,9513
5876,FMR1,ncbigene:2332,ncbigene,2332
5875,SERPINB2,ncbigene:5055,ncbigene,5055
5874,TRIM47,ncbigene:91107,ncbigene,91107
5873,SATB1,ncbigene:6304,ncbigene,6304
5872,SATB2,ncbigene:23314,ncbigene,23314
5871,FMOD,ncbigene:2331,ncbigene,2331
5870,ING2,ncbigene:3622,ncbigene,3622
5869,SIN3B,ncbigene:23309,ncbigene,23309
5868,ORC4,ncbigene:5000,ncbigene,5000
5867,SMOC1,ncbigene:64093,ncbigene,64093
5866,PMEPA1,ncbigene:56937,ncbigene,56937
5865,TEX19,ncbigene:400629,ncbigene,400629
5864,DKK4,ncbigene:27121,ncbigene,27121
5863,KIF13B,ncbigene:23303,ncbigene,23303
5862,BICD1,ncbigene:636,ncbigene,636
5861,VPS18,ncbigene:57617,ncbigene,57617
5860,VPS41,ncbigene:27072,ncbigene,27072
5859,CDC34,ncbigene:997,ncbigene,997
5858,CDC25B,ncbigene:994,ncbigene,994
5857,CDC25A,ncbigene:993,ncbigene,993
5856,CASP7,ncbigene:840,ncbigene,840
5855,TFAP4,ncbigene:7023,ncbigene,7023
5854,ZNF704,ncbigene:619279,ncbigene,619279
5853,USP37,ncbigene:57695,ncbigene,57695
5852,RIPK4,ncbigene:54101,ncbigene,54101
5851,FOXN2,ncbigene:3344,ncbigene,3344
5850,APC,ncbigene:324,ncbigene,324
5849,HIVEP2,ncbigene:3097,ncbigene,3097
5848,ARIH1,ncbigene:25820,ncbigene,25820
5847,GPR161,ncbigene:23432,ncbigene,23432
5846,AGTPBP1,ncbigene:23287,ncbigene,23287
5845,PRKCZ,ncbigene:5590,ncbigene,5590
5844,WWC1,ncbigene:23286,ncbigene,23286
5843,MTUS2,ncbigene:23281,ncbigene,23281
5842,SPAST,ncbigene:6683,ncbigene,6683
5841,NUP133,ncbigene:55746,ncbigene,55746
5840,PHYH,ncbigene:5264,ncbigene,5264
5839,ZNF321P,ncbigene:399669,ncbigene,399669
5838,KLHL18,ncbigene:23276,ncbigene,23276
5837,CAMSAP2,ncbigene:23271,ncbigene,23271
5836,BIN3,ncbigene:55909,ncbigene,55909
5835,DNMBP,ncbigene:23268,ncbigene,23268
5834,MTCL1,ncbigene:23255,ncbigene,23255
5833,ANKRD12,ncbigene:23253,ncbigene,23253
5832,NPDC1,ncbigene:56654,ncbigene,56654
5831,ATP11A,ncbigene:23250,ncbigene,23250
5830,RPRD2,ncbigene:23248,ncbigene,23248
5829,WDR55,ncbigene:54853,ncbigene,54853
5828,SLC30A4,ncbigene:7782,ncbigene,7782
5827,IL9R,ncbigene:3581,ncbigene,3581
5826,USP1,ncbigene:7398,ncbigene,7398
5825,SIK2,ncbigene:23235,ncbigene,23235
5824,TM2D3,ncbigene:80213,ncbigene,80213
5823,PLTP,ncbigene:5360,ncbigene,5360
5822,PDE7A,ncbigene:5150,ncbigene,5150
5821,VPS13A,ncbigene:23230,ncbigene,23230
5820,PLCL2,ncbigene:23228,ncbigene,23228
5819,NUP210,ncbigene:23225,ncbigene,23225
5818,SYNE2,ncbigene:23224,ncbigene,23224
5817,TSR1,ncbigene:55720,ncbigene,55720
5816,GIT2,ncbigene:9815,ncbigene,9815
5815,SOX13,ncbigene:9580,ncbigene,9580
5814,ARHGEF6,ncbigene:9459,ncbigene,9459
5813,HOMER3,ncbigene:9454,ncbigene,9454
5812,EGFL8,ncbigene:80864,ncbigene,80864
5811,PAK2,ncbigene:5062,ncbigene,5062
5810,PAK1,ncbigene:5058,ncbigene,5058
5809,LURAP1L,ncbigene:286343,ncbigene,286343
5808,PRRC2C,ncbigene:23215,ncbigene,23215
5807,PAXBP1,ncbigene:94104,ncbigene,94104
5806,PPIL4,ncbigene:85313,ncbigene,85313
5805,PRPF38A,ncbigene:84950,ncbigene,84950
5804,NSRP1,ncbigene:84081,ncbigene,84081
5803,C1orf35,ncbigene:79169,ncbigene,79169
5802,RSRC2,ncbigene:65117,ncbigene,65117
5801,SFSWAP,ncbigene:6433,ncbigene,6433
5800,ARGLU1,ncbigene:55082,ncbigene,55082
5799,LUC7L3,ncbigene:51747,ncbigene,51747
5798,RBMX2,ncbigene:51634,ncbigene,51634
5797,ARL6IP1,ncbigene:23204,ncbigene,23204
5796,HLTF,ncbigene:6596,ncbigene,6596
5795,PSMB2,ncbigene:5690,ncbigene,5690
5794,PSMA4,ncbigene:5685,ncbigene,5685
5793,PSMA1,ncbigene:5682,ncbigene,5682
5792,GANAB,ncbigene:23193,ncbigene,23193
5791,ATG4B,ncbigene:23192,ncbigene,23192
5790,IP6K1,ncbigene:9807,ncbigene,9807
5789,UBE4A,ncbigene:9354,ncbigene,9354
5788,TMEM134,ncbigene:80194,ncbigene,80194
5787,UBXN4,ncbigene:23190,ncbigene,23190
5786,TMEM79,ncbigene:84283,ncbigene,84283
5785,APOBEC3B,ncbigene:9582,ncbigene,9582
5784,PABPC4,ncbigene:8761,ncbigene,8761
5783,MESD,ncbigene:23184,ncbigene,23184
5782,RFTN1,ncbigene:23180,ncbigene,23180
5781,NT5C,ncbigene:30833,ncbigene,30833
5780,OFCC1,ncbigene:266553,ncbigene,266553
5779,LPIN1,ncbigene:23175,ncbigene,23175
5778,NPPA,ncbigene:4878,ncbigene,4878
5777,GH2,ncbigene:2689,ncbigene,2689
5776,SHMT2,ncbigene:6472,ncbigene,6472
5775,THAP11,ncbigene:57215,ncbigene,57215
5774,FERMT1,ncbigene:55612,ncbigene,55612
5773,GPD1,ncbigene:2819,ncbigene,2819
5772,GPD1L,ncbigene:23171,ncbigene,23171
5771,EFR3A,ncbigene:23167,ncbigene,23167
5770,TCP10,ncbigene:6953,ncbigene,6953
5769,MAPK8IP1,ncbigene:9479,ncbigene,9479
5768,NOL7,ncbigene:51406,ncbigene,51406
5767,FBLIM1,ncbigene:54751,ncbigene,54751
5766,LAD1,ncbigene:3898,ncbigene,3898
5765,HSPB7,ncbigene:27129,ncbigene,27129
