node1,node2
10969,6431
10969,6426
10969,6175
10969,6158
10969,6156
10969,6142
10969,6137
10969,6135
10969,6132
10969,6130
10969,6124
10969,6122
10969,55646
10969,55131
10969,4869
10969,4113
10969,3024
10969,3008
10969,29942
10969,23521
10969,146310
10412,9045
10412,8575
10412,8336
10412,79759
10412,79727
10412,79661
10412,6838
10412,6727
10412,6431
10412,6430
10412,6426
10412,6223
10412,6217
10412,6204
10412,6194
10412,6189
10412,6187
10412,6175
10412,6168
10412,6160
10412,6158
10412,6156
10412,6147
10412,6143
10412,6142
10412,6139
10412,6137
10412,6135
10412,6132
10412,6130
10412,6124
10412,6122
10412,57109
10412,56829
10412,55646
10412,54487
10412,54475
10412,4869
10412,4113
10412,341567
10412,3024
10412,3008
10412,29997
10412,29942
10412,29777
10412,23567
10412,23521
10412,23144
10412,140564
10412,11224
10412,11103
10412,10514
10357,3146
51608,8266
51608,81858
51608,80199
51608,7917
51608,6324
51608,55658
10350,51608
83858,8893
83858,8631
79064,91304
7368,9554
7368,9482
7368,83440
7368,79630
56704,976
56704,9754
56704,79707
55288,84709
55288,66008
55288,5824
55177,9218
55177,9217
55177,83795
55177,5824
55177,57326
55177,55630
11231,9804
11231,79669
11231,56655
11231,51704
11231,51083
10345,83858
10345,81562
10345,79064
10345,7368
10345,56704
10345,55288
10345,55177
10345,374882
10345,23456
10345,23065
10345,11231
10345,10954
666,9840
3710,9840
3710,9342
3710,8424
3710,79669
3710,5493
3710,4108
3709,9840
3709,8424
3708,9840
10335,666
10335,3710
10335,3709
10335,3708
64786,9413
64786,9245
64786,84135
64786,819
64786,7993
64786,79735
64786,7434
64786,7433
64786,728
30835,3351
30835,3156
2896,85395
2896,80153
2896,7090
2896,5660
2896,5595
2896,5318
2896,51530
2896,51162
2896,3956
10332,64786
10332,30835
10332,2896
821,9976
821,9466
821,9450
821,9427
821,9388
821,910
821,909
821,89780
821,8836
821,8740
821,8703
821,84197
821,8372
821,83539
57190,84569
57190,64377
57190,5824
57190,57552
57190,57326
55768,973
55768,9244
55768,8702
55768,84866
55768,7253
55768,65078
5445,9976
5445,9860
5445,9653
5445,955
5445,9486
5445,909
5445,90161
5445,8869
5445,8692
5445,84892
5445,79414
5445,7903
5445,7379
5445,7040
5445,6484
5445,64377
5445,55739
5445,55554
5445,55501
5445,54928
3685,9450
3685,8836
3685,84866
3685,8000
3685,79630
3685,7903
3685,6901
3685,64174
3685,5727
3685,55061
3685,4240
3685,3956
27248,9976
27248,8703
27248,8459
27248,80020
27248,79794
27248,725
27248,6609
27248,64218
27248,55515
27248,29121
27248,283464
10956,9507
10956,84885
10956,84569
10956,79937
10956,79794
10956,79630
10956,7184
10956,6609
10956,64174
10956,6400
10956,6182
10956,60559
10956,6013
10956,57552
10956,5727
10956,51604
10956,4885
10956,3568
10956,3423
10956,337876
10956,3122
10956,30010
10956,283464
10956,27163
10956,1774
10956,148789
10956,119180
10956,11248
10857,54994
10857,1544
1047,9976
1047,967
1047,9427
1047,8372
1047,80020
1047,79794
1047,79701
1047,6901
1047,6609
1047,64377
1047,64174
1047,57552
1047,5727
1047,56983
1047,56928
1047,55937
1047,55739
1047,53947
1047,51146
1047,388633
1047,3821
1047,3373
1047,283464
1047,2651
1047,26253
1047,26092
1047,2548
1047,132724
26235,6500
10954,8635
10954,84168
10954,7186
10954,6690
10954,56005
10954,5156
10954,4153
10954,410
10954,3904
10954,3423
10954,329
10954,23753
10954,1474
10954,1401
10954,121506
10330,26235
10330,10954
147339,55509
1033,147339
93380,9694
83460,9694
83460,93380
56851,9694
56851,93380
56851,84861
56851,83460
56851,56928
23065,9694
23065,93380
23065,83460
23065,56851
23065,55831
23065,5445
23065,51234
23065,51016
23065,5025
23065,483
23065,353174
23065,345
23065,284361
23065,26232
23065,23439
10328,9694
10328,93380
10328,83460
10328,56851
10328,51545
10328,23065
10327,231
10327,11183
64121,8649
64121,728
58528,8649
55004,8649
55004,64121
55004,58528
55004,5792
55004,5571
55004,5562
3965,9990
3965,967
3965,965
3965,9497
3965,9019
3965,79932
3965,79572
3965,79065
3965,6560
3965,6558
3965,654346
3965,6533
3965,64121
3965,5795
3965,5738
3965,5420
3965,493
3965,4233
389541,8649
389541,64121
389541,58528
389541,57521
389541,55004
389541,54785
10325,8649
10325,64121
10325,58528
10325,55004
10325,3965
10325,389541
10325,284194
79018,9518
79018,80326
55643,9318
55643,9240
55643,8533
55643,64708
53339,9318
53339,9240
53339,8533
53339,8452
53339,79009
53339,64708
53339,5899
53339,55643
4289,9518
4289,9510
4289,8836
4289,80326
4289,79169
4289,6997
4289,64951
4289,64795
4289,6423
4289,57152
4289,5553
4289,54994
4289,51604
4289,51186
4289,51129
4289,51073
4289,4828
4289,4726
23008,8453
23008,5831
1108,86614
1108,85509
1108,8099
1108,64919
1108,5931
1108,5928
1108,57459
1108,54815
1108,51222
1108,3065
1108,147808
1108,147807
1107,85509
1107,8099
1107,64919
1107,5931
1107,5928
1107,57459
1107,54815
7040,9450
7040,9397
7040,79630
112869,9913
112869,9910
112869,93624
112869,9342
112869,90417
112869,89927
112869,8850
112869,8464
112869,8295
112869,8099
112869,80233
112869,79443
112869,7408
112869,7159
112869,6938
112869,6883
112869,6871
112869,6744
112869,6455
112869,57325
112869,56970
112869,55765
112869,55689
112869,55578
112869,54971
112869,51616
112869,51562
112869,3799
112869,3621
112869,29844
112869,27097
112869,2648
112869,26056
112869,26009
112869,23644
112869,23164
112869,22884
112869,1837
112869,1810
112869,147841
112869,117143
10319,7040
10319,112869
374659,79699
1393,65260
1393,197131
81628,9819
81628,9817
81628,9587
81628,8945
81628,8848
29959,9882
29959,9819
29959,89884
29959,8848
29959,8458
29959,81628
29959,6923
29959,6921
29959,6643
29959,6642
29959,58533
29959,56934
23061,9244
23061,90809
23061,4642
23061,3821
23061,30848
10314,81628
10314,51071
10314,4647
10314,29959
10314,23061
10314,126133
10313,132720
529,9550
529,534
528,9550
528,535
528,534
526,9550
526,9296
526,90423
526,57465
526,535
526,534
526,529
526,528
51382,9550
51382,9296
51382,90423
51382,79095
51382,57465
51382,535
51382,534
51382,529
51382,528
51382,526
51382,525
51382,523
54951,7027
54951,57020
54939,7253
54939,7027
54939,57020
54939,54951
54520,54951
54520,54939
51699,9779
51699,9559
51699,84079
51699,57020
51699,55737
51699,54951
51699,54939
51699,54520
51397,57020
51397,54951
51397,54939
51397,54520
51397,51699
51122,57020
51122,54951
51122,54939
51122,54520
51122,51699
51122,51397
404636,57020
404636,54951
404636,54939
404636,54520
404636,51699
404636,51397
404636,51122
29099,54951
29099,54939
29099,51699
29099,51397
29099,51122
29099,404636
28991,57020
28991,54951
28991,54939
28991,54520
28991,51699
28991,51397
28991,51122
28991,404636
28991,29099
23412,944
23412,90417
23412,57020
23412,54951
23412,54939
23412,54520
23412,51699
23412,51397
23412,51122
23412,404636
23412,29099
23412,28991
23412,28952
23412,27074
23412,23636
170622,7027
170622,57020
170622,54951
170622,54939
170622,54520
170622,51699
170622,51397
170622,51122
170622,404636
170622,29099
170622,28991
170622,28952
170622,23636
170622,23412
170622,1876
150684,7027
150684,57020
150684,54951
150684,54939
150684,54520
150684,51699
150684,51397
150684,51122
150684,404636
150684,29099
150684,28991
150684,28952
150684,23636
150684,23412
150684,1876
150684,170622
149951,54951
149951,54939
149951,51699
149951,51397
149951,51122
149951,404636
149951,28991
149951,28952
149951,23412
149951,170622
149951,150684
10311,84844
10311,57020
10311,54951
10311,54939
10311,54520
10311,51699
10311,51397
10311,51122
10311,404636
10311,29099
10311,28991
10311,28952
10311,23412
10311,170622
10311,150684
10311,149951
64708,9886
64708,9318
64708,8533
64708,8453
64708,8450
64708,80344
51138,9318
51138,8533
51138,8450
51138,80344
51138,64708
51138,55643
51138,55070
51138,53339
51138,51239
50813,9886
50813,9318
50813,8562
50813,8533
50813,8450
50813,80344
50813,64708
50813,55643
50813,55317
50813,55070
50813,53339
50813,51239
351,9546
351,8824
351,81890
351,64377
351,5553
351,53833
351,4189
334,9546
334,6442
334,64377
334,54577
334,348174
10987,9318
10987,8562
10987,85457
10987,8533
10987,8452
10987,8451
10987,8450
10987,64708
10987,55643
10987,55070
10987,53339
10987,51239
10987,51138
10987,50813
10987,317719
10987,2873
10987,25793
10987,1643
10987,150678
10987,127833
10987,116138
10987,115290
10307,9886
10307,9318
10307,8533
10307,64708
10307,51138
10307,50813
10307,351
10307,334
10307,2873
10307,23221
10307,10987
10307,10980
6617,6621
6617,6619
6617,6618
25886,8089
25886,5715
25886,56672
25886,282809
10302,9267
10302,6617
10302,25886
5203,8816
5203,84231
5203,81572
5203,80349
5203,7411
5203,54542
5203,5204
5202,8816
5202,8725
5202,8409
5202,81572
5202,80349
5202,79657
5202,7411
5202,6830
5202,6468
5202,55884
5202,55011
5202,5434
5202,5204
5202,5203
5201,8874
5201,8816
5201,81572
5201,80349
5201,7411
5201,7298
5201,64100
5201,6134
5201,56181
5201,53632
5201,5204
5201,5203
5201,5202
11104,79768
11104,5201
10300,79768
10300,5203
10300,5202
10300,5201
10300,11104
10300,10576
103,3608
57144,9826
57144,8139
10298,91754
10298,7532
10298,57144
7088,92129
7088,7091
7088,7090
7088,7089
64388,89890
64388,8878
64388,84078
64388,79654
64388,6653
4062,84892
4062,80232
4062,79937
4062,79070
4062,79018
4062,7040
4062,64795
4062,57610
4062,55757
4062,54994
4062,54480
4062,5361
4062,4289
3115,972
3115,80232
3115,79654
3115,79018
3115,64795
3115,57610
3115,54994
3115,51646
3115,4289
3115,3416
3115,3117
29960,9581
29960,9361
29960,84078
29960,79654
29960,79018
29960,64795
29960,64756
29960,57610
29960,56922
29960,54994
29960,51067
29960,4528
29960,4289
29960,3416
29960,3329
144321,8878
144321,79018
144321,57610
144321,4289
144321,23140
116372,90864
116372,8754
116372,84790
116372,8455
116372,7846
116372,7009
116372,5796
116372,55871
116372,5238
116372,3912
116372,3309
116372,221806
116372,220323
116372,1889
116372,1292
116372,1291
10320,9112
10320,79018
10320,728378
10320,64375
10320,57610
10320,55643
10320,53339
10320,4289
10320,3295
10320,23008
10320,22807
10320,1488
10320,1108
10320,1107
10296,9518
10296,9510
10296,80326
10296,79009
10296,7091
10296,7088
10296,6997
10296,64951
10296,64795
10296,64388
10296,6423
10296,5553
10296,54994
10296,51604
10296,51186
10296,51073
10296,4828
10296,4726
10296,4062
10296,4007
10296,3115
10296,29960
10296,29074
10296,2641
10296,25852
10296,200845
10296,144321
10296,116372
10296,11172
10296,11006
10296,10578
10296,10418
10296,10394
10296,10320
7386,9692
7386,90624
7386,85476
7386,84869
7386,83451
7386,8192
7386,80324
7386,80222
7386,80221
7386,80142
7386,79944
7386,79731
374291,9692
374291,9581
374291,9361
374291,85476
374291,79731
374291,79133
374291,60528
374291,56922
374291,55967
374291,55699
374291,55349
374291,55217
374291,55157
374291,55066
374291,5498
374291,54539
374291,5428
374291,51654
374291,51295
374291,51103
374291,51079
374291,5095
374291,4731
374291,4729
374291,4728
374291,4726
374291,4725
374291,4723
374291,4722
374291,4720
374291,4719
374291,4718
374291,4711
374291,4709
374291,4705
374291,4704
374291,4701
374291,4700
374291,4695
374291,4694
3337,90665
3337,65263
3337,55827
129868,56922
129868,55316
129868,55157
129868,4285
129868,3329
129868,23395
129868,23078
129868,1373
10295,9245
10295,7386
10295,374291
10295,3337
10295,25852
10295,196541
10295,129868
9349,9450
8318,9837
8318,8914
8318,84296
79707,9730
79707,81887
7280,9450
7280,9349
7280,91875
7280,908
7280,8567
7280,84617
55764,9532
55764,7289
55355,90506
55355,8294
55250,57184
55217,7386
55217,57620
55140,8518
55140,817
55140,815
55140,57184
55140,55250
55135,9931
55135,908
55135,81858
55135,79031
55135,7203
55135,6950
55135,6311
55135,55505
5338,80279
5338,7277
3996,84612
3996,84078
3996,5590
3993,9730
3993,89890
3993,8500
3993,84612
3993,84552
3993,84078
3993,79016
3993,63893
3993,5590
3993,5584
3993,55758
3301,8924
2976,9329
2976,92595
2976,8242
2976,708
2976,6187
2976,6137
2976,6134
2976,55692
2976,51142
2976,50674
2976,4808
2976,341567
285605,478
27037,973
27037,9701
27037,8816
27037,84866
27037,80344
27037,6741
27037,6273
27037,56916
27037,55914
27037,55291
27037,5156
27037,4108
27037,3671
253143,5518
253143,5516
23761,80011
23761,7852
23761,388633
23761,3821
23761,360
23761,3107
2021,9532
2021,55600
2021,4802
2021,3312
2021,3301
1643,9616
1643,9318
1643,8533
1643,8451
1643,8450
1643,81572
1643,79031
1643,7203
1643,64708
1643,5204
1643,5203
1643,5202
1643,51138
1643,51097
1643,50813
1643,2873
1643,22948
134430,5822
134430,3312
10973,9325
10973,84164
10973,6194
10973,6187
10973,51008
10973,29942
10973,221120
10938,973
10938,84866
10938,64145
10726,9136
10726,282809
10726,25886
10726,23291
10607,1485
10607,134430
10294,991
10294,9747
10294,9349
10294,91754
10294,8844
10294,8458
10294,84231
10294,83939
10294,8318
10294,81855
10294,80169
10294,79707
10294,79613
10294,7290
10294,7280
10294,58472
10294,55764
10294,55355
10294,55300
10294,55295
10294,55250
10294,55217
10294,55159
10294,55140
10294,55135
10294,55086
10294,5338
10294,49856
10294,3996
10294,3993
10294,347688
10294,3301
10294,2976
10294,285605
10294,27037
10294,253143
10294,23761
10294,205564
10294,2021
10294,196
10294,1643
10294,134430
10294,10973
10294,10938
10294,10726
10294,10607
10294,10381
5634,9397
5634,9328
5634,8725
5634,81610
5634,79029
5634,64837
5634,6470
5634,6305
5634,57522
5634,5636
5634,5635
23475,9204
23475,8805
23475,81929
23475,8175
23475,57492
23475,57459
23475,57120
23475,55225
23475,54882
23475,5286
23475,5187
23475,51592
23475,26145
10288,11006
84292,9716
84292,9470
84292,92799
84292,9238
84292,908
84292,85379
79650,988
79650,9716
6936,9416
55696,9343
55696,79650
55696,6635
55696,6629
55696,6627
55696,57461
55280,6637
55280,6635
55280,6629
55280,6627
55280,57461
5356,988
5356,57461
5356,56949
51503,56259
27339,988
27339,9716
27339,90417
27339,8896
27339,84292
27339,8220
27339,79650
27339,79571
27339,6936
27339,60625
27339,57461
27339,56949
27339,55696
27339,55280
27339,55094
27339,5356
27339,51362
27339,51340
27185,9859
27185,8658
27185,81565
27185,56850
27185,54820
24144,9410
24144,9343
24144,6636
24144,6635
24144,27339
1659,84955
1659,6431
1659,6202
1659,6160
1659,6122
1659,51340
1659,27339
1659,23567
1659,23382
1659,23210
143884,79650
143884,6635
143884,6629
143884,6627
143884,57461
143884,27339
143884,22938
143884,151903
125113,80254
125113,60412
125113,55054
125113,29911
125113,27339
125113,22902
125113,2037
8175,90324
8175,84991
8175,84844
253635,84844
253635,6638
253635,6637
253635,6636
253635,6635
253635,6629
253635,6627
23451,9982
23451,90324
23451,84991
23451,84844
23451,8233
23451,79727
23451,79661
23451,6638
23451,6637
23451,6636
23451,6635
23451,6629
23451,6628
23451,6627
23451,6431
23451,6430
23451,6223
23451,6204
23451,6187
23451,6175
23451,6143
23451,6137
23451,6122
23451,3921
23451,388524
23451,341567
23451,3024
23451,3008
23451,29777
23350,84991
23350,84844
23350,8233
23350,79727
23350,79661
23350,6635
23350,6629
23350,6431
23350,6430
23350,6223
23350,6204
23350,6187
23350,6160
23350,6124
23350,3921
23350,23567
23350,23475
10992,90324
10992,84991
10992,84844
10992,8233
10992,79727
10992,79661
10992,6638
10992,6637
10992,6636
10992,6635
10992,6629
10992,6628
10992,6627
10992,6223
10992,6217
10992,6204
10992,6187
10992,6143
10992,6130
10992,3921
10992,388524
10992,11224
10992,11103
10946,90324
10946,84991
10946,84844
10946,6638
10946,6637
10946,6636
10946,6635
10946,6629
10946,6628
10946,6627
10946,3312
10946,23475
10291,90324
10291,84991
10291,84844
10291,6638
10291,6637
10291,6636
10291,6635
10291,6629
10291,6628
10291,6627
10291,5634
10291,3312
10291,23475
10285,8175
10285,253635
10285,23451
10285,23350
10285,10992
10285,10946
10285,10291
8899,9982
8899,9406
5930,79177
5930,6431
58517,7782
29896,7818
29896,6625
29896,64963
29896,6432
29896,6431
29896,6430
29896,6426
29896,51650
23524,8227
23524,79012
23524,6631
23524,6625
23524,6431
23524,6430
23524,6426
23524,55646
23524,55216
23524,54819
23524,5305
23524,51538
23524,4795
23524,23708
22985,6627
22985,6431
22985,55216
22985,51631
22985,4795
22985,23136
22794,84305
22794,6431
22794,6426
22794,5939
22794,29942
22794,23708
22794,23185
10772,79727
10772,6625
10772,6431
10772,6430
10772,5939
10772,4795
10772,3921
10772,3608
10772,29942
10772,29896
10772,23708
10772,23185
10772,2037
10772,140886
10772,140564
10772,124245
10772,1198
10772,1196
10772,11338
10284,9584
10284,8899
10284,81839
10284,79882
10284,6434
10284,6431
10284,6426
10284,5930
10284,58517
10284,5411
10284,29896
10284,29072
10284,23524
10284,22985
10284,22794
10284,10921
10284,10772
9183,9554
55850,9554
55850,9183
55850,8775
55850,8674
55850,79669
55850,6811
55850,662
55850,60561
51594,9554
51594,8774
51594,8674
51594,79669
51594,662
51594,60561
51594,55850
51594,53407
152579,9653
152579,9554
152579,9183
152579,8775
152579,8774
152579,8674
152579,662
152579,60561
152579,55850
152579,53407
152579,51594
152579,23256
1523,7852
1523,55630
1523,489
1523,4714
1523,3117
1523,2815
1523,23555
10652,9482
10652,8417
10652,80755
10652,6809
10652,5876
10652,5875
10652,375743
10652,2342
10652,2339
10282,9570
10282,9554
10282,9342
10282,9183
10282,8775
10282,6811
10282,662
10282,55850
10282,53407
10282,51594
10282,29110
10282,23256
10282,152579
10282,1523
10282,10652
8324,9950
7852,9777
7852,9044
7852,8879
7852,84803
6869,84233
25844,976
25844,9293
25844,9152
25844,9145
25844,9144
25844,91304
25844,857
25844,80346
25844,79188
25844,7852
25844,7434
25844,7433
25844,728
25844,6836
25844,56928
25844,4731
25844,4540
25844,4538
25844,338
1318,8760
1318,79956
1318,7920
1318,53
1318,51651
10280,9293
10280,8324
10280,7852
10280,728
10280,6869
10280,25844
10280,1318
221424,9779
221424,9559
221424,5612
221424,55737
221424,54800
221424,50626
221424,26528
10277,84993
10277,221424
9532,9907
9532,988
9532,9859
9532,9698
7089,92129
7089,908
7089,7203
7089,7091
7089,7090
55191,83460
55128,8839
55128,8324
55128,8292
55128,79148
55128,78989
55128,7423
55128,7203
55128,7082
55128,6950
55128,5549
3749,9529
3749,55666
257240,9531
257240,3312
257240,3306
257240,3304
23317,9532
23317,9529
23317,9522
23317,56674
23317,5055
23317,3312
23317,26088
150379,9531
150379,908
150379,79269
150379,7203
150379,6950
150379,3326
150379,3312
150379,3310
150379,3308
150379,3306
150379,3304
150379,22948
116236,9529
116236,5134
116236,3312
116236,3306
10273,9532
10273,8557
10273,7089
10273,55787
10273,55191
10273,55128
10273,3749
10273,3312
10273,257240
10273,23317
10273,150379
10273,116236
26292,90417
26292,79868
26292,54726
10270,6320
10270,26292
84948,8974
81855,84709
60386,944
60386,81833
60386,6855
57106,9152
57106,5824
55326,970
55326,93377
55326,682
493869,909
493869,90139
493869,83795
493869,5727
493869,55630
493869,51146
374882,51471
27069,9927
27069,973
27069,9725
27069,954
27069,939
27069,93377
27069,910
27069,8703
27069,84197
27069,79581
27069,7434
27069,728568
27069,7070
27069,596
27069,5770
