@id,n,r,id_type,gene_id,NCBI_id
1241,PSMG1,uniprot:O95456,uniprot,O95456,8624
1242,MIF,uniprot:P14174,uniprot,P14174,4282
1243,PGK1,uniprot:P00558,uniprot,P00558,5230
1244,TXN,uniprot:P10599,uniprot,P10599,7295
1245,PPP3CB,uniprot:P16298,uniprot,P16298,5532
1246,TXNDC12,uniprot:O95881,uniprot,O95881,51060
1247,EIF2B2,uniprot:P49770,uniprot,P49770,8892
1248,GSK3A,uniprot:P49840,uniprot,P49840,2931
1249,LSM1,uniprot:O15116,uniprot,O15116,27257
1250,RAB1A,uniprot:P62820,uniprot,P62820,5861
1251,SKP1,uniprot:P63208,uniprot,P63208,6500
1252,FEN1,uniprot:P39748,uniprot,P39748,2237
1253,NAE1,uniprot:Q13564,uniprot,Q13564,8883
1254,OXSR1,uniprot:O95747,uniprot,O95747,9943
1255,ARHGEF7,uniprot:Q14155-1,uniprot,Q14155-1,uniprot_Q14155-1
1256,SEC11A,uniprot:P67812,uniprot,P67812,23478
1257,CCDC58,uniprot:Q4VC31,uniprot,Q4VC31,131076
1258,ZC3H13,uniprot:Q5T200,uniprot,Q5T200,23091
1259,EML3,uniprot:Q32P44,uniprot,Q32P44,256364
1260,HIKESHI,uniprot:Q53FT3,uniprot,Q53FT3,51501
1261,PACS1,uniprot:Q6VY07,uniprot,Q6VY07,55690
1262,INF2,uniprot:Q27J81,uniprot,Q27J81,64423
1263,INTS8,uniprot:Q75QN2,uniprot,Q75QN2,55656
1264,FASTKD5,uniprot:Q7L8L6,uniprot,Q7L8L6,60493
1265,NDUFV3,uniprot:P56181-2,uniprot,P56181-2,uniprot_P56181-2
1266,DDX42,uniprot:Q86XP3,uniprot,Q86XP3,11325
1267,FAM98B,uniprot:Q52LJ0-2,uniprot,Q52LJ0-2,uniprot_Q52LJ0-2
1268,WDR75,uniprot:Q8IWA0,uniprot,Q8IWA0,84128
1269,CDC34,uniprot:P49427,uniprot,P49427,997
1270,PPIH,uniprot:O43447,uniprot,O43447,10465
1271,WDR4,uniprot:P57081,uniprot,P57081,10785
1272,MED15,uniprot:Q96RN5-3,uniprot,Q96RN5-3,uniprot_Q96RN5-3
1273,DNAJC7,uniprot:Q99615,uniprot,Q99615,7266
1274,PRMT1,uniprot:Q99873-4,uniprot,Q99873-4,uniprot_Q99873-4
1275,ARPC5L,uniprot:Q9BPX5,uniprot,Q9BPX5,81873
1276,EDC3,uniprot:Q96F86,uniprot,Q96F86,80153
1277,MIEN1,uniprot:Q9BRT3,uniprot,Q9BRT3,84299
1278,POP1,uniprot:Q99575,uniprot,Q99575,10940
1279,FUNDC2,uniprot:Q9BWH2,uniprot,Q9BWH2,65991
1280,PNN,uniprot:Q9H307,uniprot,Q9H307,5411
1281,CTSC,uniprot:P53634,uniprot,P53634,1075
1282,PTGES2,uniprot:Q9H7Z7,uniprot,Q9H7Z7,80142
1283,WDR12,uniprot:Q9GZL7,uniprot,Q9GZL7,55759
1284,DHRS11,uniprot:Q6UWP2,uniprot,Q6UWP2,79154
1285,USE1,uniprot:Q9NZ43,uniprot,Q9NZ43,55850
1286,BSDC1,uniprot:Q9NW68-2,uniprot,Q9NW68-2,uniprot_Q9NW68-2
1287,NDUFAF4,uniprot:Q9P032,uniprot,Q9P032,29078
1288,NXF1,uniprot:Q9UBU9,uniprot,Q9UBU9,10482
1289,PARVG,uniprot:Q9HBI0,uniprot,Q9HBI0,64098
1290,CHORDC1,uniprot:Q9UHD1,uniprot,Q9UHD1,26973
1291,TBK1,uniprot:Q9UHD2,uniprot,Q9UHD2,29110
1292,STK11IP,uniprot:Q8N1F8,uniprot,Q8N1F8,114790
1293,UBR5,uniprot:O95071,uniprot,O95071,51366
1294,PTGES3,uniprot:Q15185-4,uniprot,Q15185-4,uniprot_Q15185-4
1295,POP4,uniprot:O95707,uniprot,O95707,10775
1296,MRPS2,uniprot:Q9Y399,uniprot,Q9Y399,51116
1297,EIF4E2,uniprot:O60573,uniprot,O60573,9470
1298,POLR2E,uniprot:P19388,uniprot,P19388,5434
1299,POLR2C,uniprot:P19387,uniprot,P19387,5432
1300,GLUD1,uniprot:P00367,uniprot,P00367,2746
1301,AGL,uniprot:P35573,uniprot,P35573,178
1302,EPRS,uniprot:P07814,uniprot,P07814,2058
1303,MTREX,uniprot:P42285,uniprot,P42285,23517
1304,ACAA2,uniprot:P42765,uniprot,P42765,10449
1305,WAS,uniprot:P42768,uniprot,P42768,7454
1306,EIF5B,uniprot:O60841,uniprot,O60841,9669
1307,ATP5MPL,uniprot:P56378,uniprot,P56378,9556
1308,NUTF2,uniprot:P61970,uniprot,P61970,10204
1309,DYNLL1,uniprot:P63167,uniprot,P63167,8655
1310,BCL2L1,uniprot:Q07817-3,uniprot,Q07817-3,uniprot_Q07817-3
1311,SELENOF,uniprot:O60613,uniprot,O60613,9403
1312,PIN1,uniprot:Q13526,uniprot,Q13526,5300
1313,CA2,uniprot:P00918,uniprot,P00918,760
1314,THOC5,uniprot:Q13769,uniprot,Q13769,8563
1315,DEK,uniprot:P35659,uniprot,P35659,7913
1316,STX16,uniprot:O14662,uniprot,O14662,8675
1317,PPP4C,uniprot:P60510,uniprot,P60510,5531
1318,SART3,uniprot:Q15020,uniprot,Q15020,9733
1319,BRAT1,uniprot:Q6PJG6,uniprot,Q6PJG6,221927
1320,CBX3,uniprot:Q13185,uniprot,Q13185,11335
1321,PPM1B,uniprot:O75688,uniprot,O75688,5495
1322,MT-CO1,uniprot:P00395,uniprot,P00395,4512
1323,RETREG2,uniprot:Q8NC44,uniprot,Q8NC44,79137
1324,RAPGEF1,uniprot:Q13905-3,uniprot,Q13905-3,uniprot_Q13905-3
1325,PIK3C3,uniprot:Q8NEB9,uniprot,Q8NEB9,5289
1326,NUP43,uniprot:Q8NFH3,uniprot,Q8NFH3,348995
1327,NUMA1,uniprot:Q14980-2,uniprot,Q14980-2,uniprot_Q14980-2
1328,PTPMT1,uniprot:Q8WUK0,uniprot,Q8WUK0,114971
1329,ECI1,uniprot:P42126,uniprot,P42126,1632
1330,PALLD,uniprot:Q8WX93-3,uniprot,Q8WX93-3,uniprot_Q8WX93-3
1331,PSPC1,uniprot:Q8WXF1,uniprot,Q8WXF1,55269
1332,SYMPK,uniprot:Q92797,uniprot,Q92797,8189
1333,HCFC1,uniprot:P51610-4,uniprot,P51610-4,uniprot_P51610-4
1334,MRPL54,uniprot:Q6P161,uniprot,Q6P161,116541
1335,SGF29,uniprot:Q96ES7,uniprot,Q96ES7,112869
1336,RFC1,uniprot:P35251-2,uniprot,P35251-2,uniprot_P35251-2
1337,CLIC6,uniprot:Q96NY7-2,uniprot,Q96NY7-2,uniprot_Q96NY7-2
1338,ITPRID2,uniprot:P28290,uniprot,P28290,6744
1339,C7orf50,uniprot:Q9BRJ6,uniprot,Q9BRJ6,84310
1340,DNAJC2,uniprot:Q99543,uniprot,Q99543,27000
1341,EIF4A2,uniprot:Q14240,uniprot,Q14240,1974
1342,MRPL33,uniprot:O75394,uniprot,O75394,9553
1343,RPF2,uniprot:Q9H7B2,uniprot,Q9H7B2,84154
1344,MRRF,uniprot:Q96E11-3,uniprot,Q96E11-3,uniprot_Q96E11-3
1345,NAT10,uniprot:Q9H0A0,uniprot,Q9H0A0,55226
1346,XPNPEP1,uniprot:Q9NQW7-3,uniprot,Q9NQW7-3,uniprot_Q9NQW7-3
1347,PRDX6,uniprot:P30041,uniprot,P30041,9588
1348,UTP3,uniprot:Q9NQZ2,uniprot,Q9NQZ2,57050
1349,IMP4,uniprot:Q96G21,uniprot,Q96G21,92856
1350,STX6,uniprot:O43752,uniprot,O43752,10228
1351,MRPL15,uniprot:Q9P015,uniprot,Q9P015,29088
1352,MED11,uniprot:Q9P086,uniprot,Q9P086,400569
1353,EPS15L1,uniprot:Q9UBC2,uniprot,Q9UBC2,58513
1354,SH3BGRL,uniprot:O75368,uniprot,O75368,6451
1355,COMMD3,uniprot:Q9UBI1,uniprot,Q9UBI1,23412
1356,EIF4B,uniprot:P23588,uniprot,P23588,1975
1357,SUCLG1,uniprot:P53597,uniprot,P53597,8802
1358,DNPEP,uniprot:Q9ULA0,uniprot,Q9ULA0,23549
1359,CRNKL1,uniprot:Q9BZJ0-3,uniprot,Q9BZJ0-3,uniprot_Q9BZJ0-3
1360,CPSF3,uniprot:Q9UKF6,uniprot,Q9UKF6,51692
1361,MRPS17,uniprot:Q9Y2R5,uniprot,Q9Y2R5,51373
1362,DHX16,uniprot:O60231,uniprot,O60231,8449
1363,NOP16,uniprot:Q9Y3C1,uniprot,Q9Y3C1,51491
1364,NPM1,uniprot:P06748,uniprot,P06748,4869
1365,HCCS,uniprot:P53701,uniprot,P53701,3052
1366,GAPDH,uniprot:P04406,uniprot,P04406,2597
1367,LIG1,uniprot:P18858,uniprot,P18858,3978
1368,MSN,uniprot:P26038,uniprot,P26038,4478
1369,CAPNS1,uniprot:P04632,uniprot,P04632,826
1370,YWHAQ,uniprot:P27348,uniprot,P27348,10971
1371,ATIC,uniprot:P31939,uniprot,P31939,471
1372,HTT,uniprot:P42858,uniprot,P42858,3064
1373,PIP4K2A,uniprot:P48426,uniprot,P48426,5305
1374,STX7,uniprot:O15400-2,uniprot,O15400-2,uniprot_O15400-2
1375,SERPINB8,uniprot:P50452,uniprot,P50452,5271
1376,NCBP2,uniprot:P52298,uniprot,P52298,22916
1377,CTCF,uniprot:P49711,uniprot,P49711,10664
1378,EIF4E,uniprot:P06730,uniprot,P06730,1977
1379,RAP2B,uniprot:P61225,uniprot,P61225,5912
1380,GNG5,uniprot:P63218,uniprot,P63218,2787
1381,UBE2L3,uniprot:P68036,uniprot,P68036,7332
1382,TUBA4A,uniprot:P68366-2,uniprot,P68366-2,uniprot_P68366-2
1383,GPX1,uniprot:P07203,uniprot,P07203,2876
1384,PLCB3,uniprot:Q01970,uniprot,Q01970,5331
1385,ATRX,uniprot:P46100,uniprot,P46100,546
1386,ALDH18A1,uniprot:P54886,uniprot,P54886,5832
1387,G3BP1,uniprot:Q13283,uniprot,Q13283,10146
1388,GLA,uniprot:P06280,uniprot,P06280,2717
1389,ZMYM3,uniprot:Q14202,uniprot,Q14202,9203
1390,RAB10,uniprot:P61026,uniprot,P61026,10890
1391,MRPL14,uniprot:Q6P1L8,uniprot,Q6P1L8,64928
1392,CC2D1A,uniprot:Q6P1N0,uniprot,Q6P1N0,54862
1393,CWC27,uniprot:Q6UX04,uniprot,Q6UX04,10283
1394,TRMT10C,uniprot:Q7L0Y3,uniprot,Q7L0Y3,54931
1395,MRPS9,uniprot:P82933,uniprot,P82933,64965
1396,DPP9,uniprot:Q86TI2,uniprot,Q86TI2,91039
1397,EED,uniprot:O75530,uniprot,O75530,8726
1398,RHOT1,uniprot:Q8IXI2-3,uniprot,Q8IXI2-3,uniprot_Q8IXI2-3
1399,SMAP1,uniprot:Q8IYB5-3,uniprot,Q8IYB5-3,uniprot_Q8IYB5-3
1400,NELFB,uniprot:Q8WX92,uniprot,Q8WX92,25920
1401,NELFCD,uniprot:Q8IXH7-4,uniprot,Q8IXH7-4,uniprot_Q8IXH7-4
1402,YTHDF3,uniprot:Q7Z739,uniprot,Q7Z739,253943
1403,HSPA14,uniprot:Q0VDF9,uniprot,Q0VDF9,51182
1404,ZMAT2,uniprot:Q96NC0,uniprot,Q96NC0,153527
1405,TOMM70,uniprot:O94826,uniprot,O94826,9868
1406,METTL26,uniprot:Q96S19,uniprot,Q96S19,84326
1407,SNF8,uniprot:Q96H20,uniprot,Q96H20,11267
1408,SDF2,uniprot:Q99470,uniprot,Q99470,6388
1409,TMEM258,uniprot:P61165,uniprot,P61165,746
1410,TMEM214,uniprot:Q6NUQ4,uniprot,Q6NUQ4,54867
1411,RBM4,uniprot:Q9BWF3,uniprot,Q9BWF3,5936
1412,MRPL48,uniprot:Q96GC5-3,uniprot,Q96GC5-3,uniprot_Q96GC5-3
1413,PDCL3,uniprot:Q9H2J4,uniprot,Q9H2J4,79031
1414,MRPL9,uniprot:Q9BYD2,uniprot,Q9BYD2,65005
1415,RAB2A,uniprot:P61019,uniprot,P61019,5862
1416,RRP8,uniprot:O43159,uniprot,O43159,23378
1417,DDX18,uniprot:Q9NVP1,uniprot,Q9NVP1,8886
1418,UTP14A,uniprot:Q9BVJ6,uniprot,Q9BVJ6,10813
1419,VAPA,uniprot:Q9P0L0,uniprot,Q9P0L0,9218
1420,ABRAXAS2,uniprot:Q15018,uniprot,Q15018,23172
1421,RCC2,uniprot:Q9P258,uniprot,Q9P258,55920
1422,PLXNA1,uniprot:Q9UIW2,uniprot,Q9UIW2,5361
1423,RFTN1,uniprot:Q14699,uniprot,Q14699,23180
1424,TRMT6,uniprot:Q9UJA5,uniprot,Q9UJA5,51605
1425,TRMT61A,uniprot:Q96FX7,uniprot,Q96FX7,115708
1426,NAA20,uniprot:P61599,uniprot,P61599,51126
1427,COPS3,uniprot:Q9UNS2,uniprot,Q9UNS2,8533
1428,COPS2,uniprot:P61201,uniprot,P61201,9318
1429,GPS1,uniprot:Q13098-5,uniprot,Q13098-5,uniprot_Q13098-5
1430,USP15,uniprot:Q9Y4E8,uniprot,Q9Y4E8,9958
1431,LSM5,uniprot:Q9Y4Y9,uniprot,Q9Y4Y9,23658
1432,NOL8,uniprot:Q76FK4-4,uniprot,Q76FK4-4,uniprot_Q76FK4-4
1433,PLCG2,uniprot:P16885,uniprot,P16885,5336
1434,SRGAP2,uniprot:O75044,uniprot,O75044,23380
1435,GCSH,uniprot:P23434,uniprot,P23434,2653
1436,SDHA,uniprot:P31040,uniprot,P31040,6389
1437,PI4KA,uniprot:P42356,uniprot,P42356,5297
1438,SNAP29,uniprot:O95721,uniprot,O95721,9342
1439,ECHS1,uniprot:P30084,uniprot,P30084,1892
1440,NCK1,uniprot:P16333,uniprot,P16333,4690
1441,ARF6,uniprot:P62330,uniprot,P62330,382
1442,TRIM23,uniprot:P36406-3,uniprot,P36406-3,uniprot_P36406-3
1443,RBX1,uniprot:P62877,uniprot,P62877,9978
1444,PPIA,uniprot:P62937,uniprot,P62937,5478
1445,ST13,uniprot:P50502,uniprot,P50502,6767
1446,SNAPIN,uniprot:O95295,uniprot,O95295,23557
1447,AP1S1,uniprot:P61966,uniprot,P61966,1174
1448,OCRL,uniprot:Q01968-2,uniprot,Q01968-2,uniprot_Q01968-2
1449,PDPK1,uniprot:O15530,uniprot,O15530,5170
1450,USP4,uniprot:Q13107-2,uniprot,Q13107-2,uniprot_Q13107-2
1451,STK4,uniprot:Q13043,uniprot,Q13043,6789
1452,SNTB2,uniprot:Q13425,uniprot,Q13425,6645
1453,POLE,uniprot:Q07864,uniprot,Q07864,5426
1454,FSCN1,uniprot:Q16658,uniprot,Q16658,6624
1455,LGALS1,uniprot:P09382,uniprot,P09382,3956
1456,PRPF38B,uniprot:Q5VTL8,uniprot,Q5VTL8,55119
1457,HEATR6,uniprot:Q6AI08,uniprot,Q6AI08,63897
1458,SYK,uniprot:P43405,uniprot,P43405,6850
1459,TATDN1,uniprot:Q6P1N9,uniprot,Q6P1N9,83940
1460,COQ9,uniprot:O75208,uniprot,O75208,57017
1461,GTF2I,uniprot:P78347-2,uniprot,P78347-2,uniprot_P78347-2
1462,SAFB2,uniprot:Q14151,uniprot,Q14151,9667
1463,LIG3,uniprot:P49916-3,uniprot,P49916-3,uniprot_P49916-3
1464,VPS37A,uniprot:Q8NEZ2,uniprot,Q8NEZ2,137492
1465,MRPL30,uniprot:Q8TCC3-2,uniprot,Q8TCC3-2,uniprot_Q8TCC3-2
1466,ZNF592,uniprot:Q92610,uniprot,Q92610,9640
1467,RAD50,uniprot:Q92878,uniprot,Q92878,10111
1468,MRE11,uniprot:P49959,uniprot,P49959,4361
1469,GCDH,uniprot:Q92947,uniprot,Q92947,2639
1470,ACADSB,uniprot:P45954,uniprot,P45954,36
1471,MED12,uniprot:Q93074-3,uniprot,Q93074-3,uniprot_Q93074-3
1472,NUDT16,uniprot:Q96DE0,uniprot,Q96DE0,131870
1473,MT-ND2,uniprot:P03891,uniprot,P03891,4536
1474,NACC1,uniprot:Q96RE7,uniprot,Q96RE7,112939
1475,PIGS,uniprot:Q96S52,uniprot,Q96S52,94005
1476,PIGK,uniprot:Q92643,uniprot,Q92643,10026
1477,IWS1,uniprot:Q96ST2,uniprot,Q96ST2,55677
1478,YME1L1,uniprot:Q96TA2-3,uniprot,Q96TA2-3,uniprot_Q96TA2-3
1479,C8orf59,uniprot:Q8N0T1,uniprot,Q8N0T1,401466
1480,TSNAX,uniprot:Q99598,uniprot,Q99598,7257
1481,GNPDA1,uniprot:P46926,uniprot,P46926,10007
1482,CIB1,uniprot:Q99828,uniprot,Q99828,10519
1483,MPP1,uniprot:Q00013,uniprot,Q00013,4354
1484,WDR18,uniprot:Q9BV38,uniprot,Q9BV38,57418
1485,OSBPL11,uniprot:Q9BXB4,uniprot,Q9BXB4,114885
1486,WDR11,uniprot:Q9BZH6,uniprot,Q9BZH6,55717
1487,FAM160B1,uniprot:Q5W0V3,uniprot,Q5W0V3,57700
1488,WDFY4,uniprot:Q6ZS81,uniprot,Q6ZS81,57705
1489,NOL6,uniprot:Q9H6R4-4,uniprot,Q9H6R4-4,uniprot_Q9H6R4-4
1490,MRPL49,uniprot:Q13405,uniprot,Q13405,740
1491,AP1G1,uniprot:O43747,uniprot,O43747,164
1492,RFC2,uniprot:P35250,uniprot,P35250,5982
1493,MRPL22,uniprot:Q9NWU5,uniprot,Q9NWU5,29093
1494,UQCR10,uniprot:Q9UDW1,uniprot,Q9UDW1,29796
1495,RCOR1,uniprot:Q9UKL0,uniprot,Q9UKL0,23186
1496,ACIN1,uniprot:Q9UKV3,uniprot,Q9UKV3,22985
1497,PRPF39,uniprot:Q86UA1,uniprot,Q86UA1,55015
1498,G3BP2,uniprot:Q9UN86,uniprot,Q9UN86,9908
1499,RPL26L1,uniprot:Q9UNX3,uniprot,Q9UNX3,51121
1500,CDC27,uniprot:P30260-2,uniprot,P30260-2,uniprot_P30260-2
1501,TMED5,uniprot:Q9Y3A6,uniprot,Q9Y3A6,50999
1502,STRAP,uniprot:Q9Y3F4,uniprot,Q9Y3F4,11171
1503,HIST1H2AH,uniprot:Q96KK5,uniprot,Q96KK5,85235
1504,DCAF1,uniprot:Q9Y4B6-2,uniprot,Q9Y4B6-2,uniprot_Q9Y4B6-2
1505,LAS1L,uniprot:Q9Y4W2-2,uniprot,Q9Y4W2-2,uniprot_Q9Y4W2-2
1506,URB1,uniprot:O60287,uniprot,O60287,9875
1507,HSPB11,uniprot:Q9Y547,uniprot,Q9Y547,51668
1508,UCHL3,uniprot:P15374,uniprot,P15374,7347
1509,CAPRIN1,uniprot:Q14444,uniprot,Q14444,4076
1510,NDUFAB1,uniprot:O14561,uniprot,O14561,4706
1511,CIAO1,uniprot:O76071,uniprot,O76071,9391
1512,CDK7,uniprot:P50613,uniprot,P50613,1022
1513,ACOX3,uniprot:O15254,uniprot,O15254,8310
1514,PCF11,uniprot:O94913,uniprot,O94913,51585
1515,MRPS25,uniprot:P82663,uniprot,P82663,64432
1516,IK,uniprot:Q13123,uniprot,Q13123,3550
1517,PAK2,uniprot:Q13177,uniprot,Q13177,5062
1518,BCAR1,uniprot:P56945,uniprot,P56945,9564
1519,RNH1,uniprot:P13489,uniprot,P13489,6050
1520,TXNRD1,uniprot:Q16881-4,uniprot,Q16881-4,uniprot_Q16881-4
1521,MED27,uniprot:Q6P2C8-2,uniprot,Q6P2C8-2,uniprot_Q6P2C8-2
1522,CKAP5,uniprot:Q14008,uniprot,Q14008,9793
1523,PARS2,uniprot:Q7L3T8,uniprot,Q7L3T8,25973
1524,NDUFAF7,uniprot:Q7L592,uniprot,Q7L592,55471
1525,DCXR,uniprot:Q7Z4W1,uniprot,Q7Z4W1,51181
1526,HDGFL2,uniprot:Q7Z4V5,uniprot,Q7Z4V5,84717
1527,ISOC1,uniprot:Q96CN7,uniprot,Q96CN7,51015
1528,PCMT1,uniprot:P22061-2,uniprot,P22061-2,uniprot_P22061-2
1529,PBK,uniprot:Q96KB5,uniprot,Q96KB5,55872
1530,NDUFAF2,uniprot:Q8N183,uniprot,Q8N183,91942
1531,TUBGCP2,uniprot:Q9BSJ2,uniprot,Q9BSJ2,10844
1532,TUBG1,uniprot:P23258,uniprot,P23258,7283
1533,COPS4,uniprot:Q9BT78,uniprot,Q9BT78,51138
1534,COPS5,uniprot:Q92905,uniprot,Q92905,10987
1535,LNPK,uniprot:Q9C0E8,uniprot,Q9C0E8,80856
1536,UPF2,uniprot:Q9HAU5,uniprot,Q9HAU5,26019
1537,C19orf66,uniprot:Q9NUL5,uniprot,Q9NUL5,55337
1538,MOB2,uniprot:Q70IA6,uniprot,Q70IA6,81532
1539,QPCTL,uniprot:Q9NXS2,uniprot,Q9NXS2,54814
1540,ACOT1,uniprot:Q86TX2,uniprot,Q86TX2,641371
1541,CISD1,uniprot:Q9NZ45,uniprot,Q9NZ45,55847
1542,RNF181,uniprot:Q9P0P0,uniprot,Q9P0P0,51255
1543,CHURC1,uniprot:Q8WUH1,uniprot,Q8WUH1,91612
1544,PI4KB,uniprot:Q9UBF8-2,uniprot,Q9UBF8-2,uniprot_Q9UBF8-2
1545,UROD,uniprot:P06132,uniprot,P06132,7389
1546,NIP7,uniprot:Q9Y221,uniprot,Q9Y221,51388
1547,GINS3,uniprot:Q9BRX5,uniprot,Q9BRX5,64785
1548,LSM2,uniprot:Q9Y333,uniprot,Q9Y333,57819
1549,IKBKG,uniprot:Q9Y6K9-2,uniprot,Q9Y6K9-2,uniprot_Q9Y6K9-2
1550,PKN1,uniprot:Q16512-2,uniprot,Q16512-2,uniprot_Q16512-2
1551,ATP6V1G1,uniprot:O75348,uniprot,O75348,9550
1552,ACTN1,uniprot:P12814-3,uniprot,P12814-3,uniprot_P12814-3
1553,RCC1,uniprot:P18754,uniprot,P18754,1104
1554,PDIA3,uniprot:P30101,uniprot,P30101,2923
1555,SFN,uniprot:P31947,uniprot,P31947,2810
1556,SERPINB9,uniprot:P50453,uniprot,P50453,5272
1557,SERPINB1,uniprot:P30740,uniprot,P30740,1992
1558,FXR2,uniprot:P51116,uniprot,P51116,9513
1559,EIF4G2,uniprot:P78344,uniprot,P78344,1982
1560,ARF1,uniprot:P84077,uniprot,P84077,375
1561,RAB5C,uniprot:P51148,uniprot,P51148,5878
1562,KDSR,uniprot:Q06136,uniprot,Q06136,2531
1563,SELENOT,uniprot:P62341,uniprot,P62341,51714
1564,TUBB3,uniprot:Q13509,uniprot,Q13509,10381
1565,MBLAC2,uniprot:Q68D91,uniprot,Q68D91,153364
1566,TTI1,uniprot:O43156,uniprot,O43156,9675
1567,PSMD10,uniprot:O75832,uniprot,O75832,5716
1568,DOK3,uniprot:Q7L591,uniprot,Q7L591,79930
1569,SIN3B,uniprot:O75182-2,uniprot,O75182-2,uniprot_O75182-2
1570,MTAP,uniprot:Q13126,uniprot,Q13126,4507
1571,COMMD7,uniprot:Q86VX2-2,uniprot,Q86VX2-2,uniprot_Q86VX2-2
1572,ZC3H7A,uniprot:Q8IWR0,uniprot,Q8IWR0,29066
1573,DHX37,uniprot:Q8IY37,uniprot,Q8IY37,57647
1574,MEPCE,uniprot:Q7L2J0,uniprot,Q7L2J0,56257
1575,GUF1,uniprot:Q8N442,uniprot,Q8N442,60558
1576,NSMCE1,uniprot:Q8WV22,uniprot,Q8WV22,197370
1577,OSTF1,uniprot:Q92882,uniprot,Q92882,26578
1578,FKBP10,uniprot:Q96AY3,uniprot,Q96AY3,60681
1579,BORCS7,uniprot:Q96B45,uniprot,Q96B45,119032
1580,RMDN1,uniprot:Q96DB5,uniprot,Q96DB5,51115
1581,UBL7,uniprot:Q96S82,uniprot,Q96S82,84993
1582,QKI,uniprot:Q96PU8-9,uniprot,Q96PU8-9,uniprot_Q96PU8-9
1583,NOC4L,uniprot:Q9BVI4,uniprot,Q9BVI4,79050
1584,PITHD1,uniprot:Q9GZP4,uniprot,Q9GZP4,57095
1585,ANAPC1,uniprot:Q9H1A4,uniprot,Q9H1A4,64682
1586,TOR3A,uniprot:Q9H497,uniprot,Q9H497,64222
1587,NAGLU,uniprot:P54802,uniprot,P54802,4669
1588,DCTPP1,uniprot:Q9H773,uniprot,Q9H773,79077
1589,C8orf33,uniprot:Q9H7E9,uniprot,Q9H7E9,65265
1590,MRPL3,uniprot:P09001,uniprot,P09001,11222
1591,CACYBP,uniprot:Q9HB71,uniprot,Q9HB71,27101
1592,DCP1A,uniprot:Q9NPI6-2,uniprot,Q9NPI6-2,uniprot_Q9NPI6-2
1593,BAZ1A,uniprot:Q9NRL2,uniprot,Q9NRL2,11177
1594,RBM3,uniprot:P98179,uniprot,P98179,5935
1595,NPM3,uniprot:O75607,uniprot,O75607,10360
1596,CNOT2,uniprot:Q9NZN8,uniprot,Q9NZN8,4848
1597,GTF2A1,uniprot:P52655,uniprot,P52655,2957
1598,UBQLN1,uniprot:Q9UMX0,uniprot,Q9UMX0,29979
1599,SNX6,uniprot:Q9UNH7,uniprot,Q9UNH7,58533
1600,TMED7,uniprot:Q9Y3B3,uniprot,Q9Y3B3,100302736
1601,DCAF13,uniprot:Q9NV06,uniprot,Q9NV06,25879
1602,IER3IP1,uniprot:Q9Y5U9,uniprot,Q9Y5U9,51124
1603,MGAT2,uniprot:Q10469,uniprot,Q10469,4247
1604,GLB1,uniprot:P16278-3,uniprot,P16278-3,uniprot_P16278-3
1605,CTSA,uniprot:P10619-2,uniprot,P10619-2,uniprot_P10619-2
1606,NFKB1,uniprot:P19838,uniprot,P19838,4790
1607,DNMT1,uniprot:P26358-2,uniprot,P26358-2,uniprot_P26358-2
1608,HMGB1,uniprot:P09429,uniprot,P09429,3146
1609,PEBP1,uniprot:P30086,uniprot,P30086,5037
1610,MAT2A,uniprot:P31153,uniprot,P31153,4144
1611,CNTNAP1,uniprot:P78357,uniprot,P78357,8506
1612,CYB5A,uniprot:P00167-2,uniprot,P00167-2,uniprot_P00167-2
1613,HIST1H1C,uniprot:P16403,uniprot,P16403,3006
1614,ROMO1,uniprot:P60602,uniprot,P60602,140823
1615,FAM160B2,uniprot:Q86V87,uniprot,Q86V87,64760
1616,EPS15,uniprot:P42566,uniprot,P42566,2060
1617,CUL1,uniprot:Q13616,uniprot,Q13616,8454
1618,TTC9C,uniprot:Q8N5M4,uniprot,Q8N5M4,283237
1619,KDM1B,uniprot:Q8NB78,uniprot,Q8NB78,221656
1620,CENPC,uniprot:Q03188,uniprot,Q03188,1060
1621,FAM98A,uniprot:Q8NCA5-2,uniprot,Q8NCA5-2,uniprot_Q8NCA5-2
1622,RGPD3,uniprot:A6NKT7,uniprot,A6NKT7,653489
1623,CREBBP,uniprot:Q92793,uniprot,Q92793,1387
1624,DYNLL2,uniprot:Q96FJ2,uniprot,Q96FJ2,140735
1625,WDR92,uniprot:Q96MX6,uniprot,Q96MX6,116143
1626,KYAT1,uniprot:Q16773,uniprot,Q16773,883
1627,NSUN5,uniprot:Q96P11-2,uniprot,Q96P11-2,uniprot_Q96P11-2
1628,PUM3,uniprot:Q15397,uniprot,Q15397,9933
1629,VRK1,uniprot:Q99986,uniprot,Q99986,7443
1630,DCUN1D5,uniprot:Q9BTE7,uniprot,Q9BTE7,84259
1631,DNAJC9,uniprot:Q8WXX5,uniprot,Q8WXX5,23234
1632,TAX1BP3,uniprot:O14907,uniprot,O14907,30851
1633,UBL5,uniprot:Q9BZL1,uniprot,Q9BZL1,59286
1634,SLC1A4,uniprot:P43007,uniprot,P43007,6509
1635,HDHD2,uniprot:Q9H0R4,uniprot,Q9H0R4,84064
1636,BOLA2,uniprot:Q9H3K6,uniprot,Q9H3K6,654483
1637,OPA3,uniprot:Q9H6K4,uniprot,Q9H6K4,80207
