@id,n,NCBI_id
11818,OR10K2,391107
11819,OR8K1,390157
11820,OR5B17,219965
11821,OR6C3,254786
11822,OR6C1,390321
11823,OR5T3,390154
11824,OR4X1,390113
11825,GSC,145258
11826,IL12RB2,3595
11827,ZYG11B,79699
11828,DPRX,503834
11829,FAM129A,116496
11830,CTBP2,1488
11831,PRRX2,51450
11832,NOBOX,135935
11833,HESX1,8820
11834,VENTX,27287
11835,MNX1,3110
11836,DLX3,1747
11837,ANHX,647589
11838,ISX,91464
11839,TLE2,7089
11840,SCAF4,57466
11841,IL12A,3592
11842,DMBX1,127343
11843,UNCX,340260
11844,ALX4,60529
11845,PELO,53918
11846,RAX2,84839
11847,CDC42EP2,10435
11848,DRGX,644168
11849,OTP,23440
11850,COX7B,1349
11851,MT-CO2,107075310
11852,NDUFB2,4708
11853,NDUFB11,54539
11854,NDUFB7,4713
11855,NDUFA11,126328
11856,COX6A1,1337
11857,COX6B2,125965
11858,COX7B2,170712
11859,SURF1,6834
11860,COX14,84987
11861,COX16,51241
11862,MRPS36,92259
11863,NDUFA3,4696
11864,NDUFA1,4694
11865,IDH3G,3421
11866,CCDC151,115948
11867,COLEC11,78989
11868,CBWD1,55871
11869,SYT16,83851
11870,WDYHV1,55093
11871,PLGRKT,55848
11872,MCUR1,63933
11873,CCDC120,90060
11874,DIABLO,56616
11875,TICAM2,353376
11876,LHX8,431707
11877,IRX5,10265
11878,IRX4,50805
11879,BANK1,55024
11880,IRX3,79191
11881,TCF15,6939
11882,HHIP,64399
11883,TNFSF11,8600
11884,PPP1R1B,84152
11885,SOX17,64321
11886,ZIC2,7546
11887,B3GLCT,145173
11888,FOXJ1,2302
11889,HES5,388585
11890,SESN3,143686
11891,RGMB,285704
11892,RGMA,56963
11893,STRIP2,57464
11894,PPFIA4,8497
11895,TWIST2,117581
11896,SULF2,55959
11897,VWCE,220001
11898,PRSS12,8492
11899,NRTN,4902
11900,GDF7,151449
11901,SIX1,6495
11902,KIRREL3,84623
11903,CDON,50937
11904,FIG4,9896
11905,C1orf56,54964
11906,LY75,4065
11907,NXPH2,11249
11908,SHISA9,729993
11909,WNT3A,89780
11910,MESP1,55897
11911,HJV,148738
11912,ACVR2B,93
11913,DLL1,28514
11914,SATB2,23314
11915,BMPER,168667
11916,SPTSSB,165679
11917,GREM1,26585
11918,APCDD1,147495
11919,INHBE,83729
11920,BMP8A,353500
11921,BMP8B,656
11922,GLB1L3,112937
11923,PCYT1B,9468
11924,FREM1,158326
11925,NPTX2,4885
11926,TMEM71,137835
11927,TSHZ1,10194
11928,PAX1,5075
11929,IMPG1,3617
11930,SIX6,4990
11931,MEOX1,4222
11932,THSD7A,221981
11933,SLC35D3,340146
11934,S100B,6285
11935,GDF6,392255
11936,ZFP42,132625
11937,PCP4L1,654790
11938,WNT2B,7482
11939,CRIM1,51232
11940,FXYD5,53827
11941,DELE1,9812
11942,BOC,91653
11943,NKX2-5,1482
11944,WNT8A,7478
11945,BMP6,654
11946,BARHL1,56751
11947,ZKSCAN5,23660
11948,SLAIN1,122060
11949,AMH,268
11950,CYGB,114757
11951,PRSS35,167681
11952,DLX6,1750
11953,DLX1,1745
11954,SH2D5,400745
11955,LMX1A,4009
11956,HENMT1,113802
11957,IL17RD,54756
11958,SOST,50964
11959,SOSTDC1,25928
11960,HEY2,23493
11961,FOXG1,2290
11962,PIFO,128344
11963,LATS2,26524
11964,FIBIN,387758
11965,GLI2,2736
11966,DGKE,8526
11967,C1QTNF4,114900
11968,VAV3,10451
11969,MBOAT4,619373
11970,SPART,23111
11971,LRP12,29967
11972,ARRDC3,57561
11973,AL591806.3,
11974,SNX7,51375
11975,SHB,6461
11976,AZGP1,563
11977,ONECUT1,3175
11978,DNAJB4,11080
11979,ST3GAL1,6482
11980,SLC25A24,29957
11981,TAGAP,117289
11982,KRT3,3850
11983,OLR1,4973
11984,NHLRC3,387921
11985,F11R,50848
11986,KDSR,2531
11987,ERLEC1,27248
11988,LYZL2,119180
11989,TBC1D12,23232
11990,GRAMD2B,65983
11991,DSPP,1834
11992,BLOC1S1,2647
11993,COMMD6,170622
11994,MT-ATP8,
11995,SELENOW,6415
11996,MPC1,51660
11997,NDUFA10,4705
11998,DMAC1,90871
11999,HIGD2A,192286
12000,AL133352.1,
12001,NUDT2,318
12002,MAGEA2B,266740
12003,TOMM7,54543
12004,TOMM5,401505
12005,MRPL20,55052
12006,TRIAP1,51499
12007,PNPLA4,8228
12008,ARV1,64801
12009,GNAS,2778
12010,AAMDC,28971
12011,ANAPC16,119504
12012,SPAG7,9552
12013,GRHPR,9380
12014,ECI1,1632
12015,SMIM7,79086
12016,C15orf48,84419
12017,BAG4,9530
12018,LETM2,137994
12019,PLPPR2,64748
12020,TMEM54,113452
12021,PLPP5,84513
12022,ZNF518B,85460
12023,ZNF521,25925
12024,FAM170A,340069
12025,VSX2,338917
12026,SEMA4D,10507
12027,POU2AF1,5450
12028,CCND3,896
12029,CLEC2D,29121
12030,CD1B,910
12031,VPREB3,29802
12032,NKG7,4818
12033,GZMM,3004
12034,ZNF831,128611
12035,APOBEC3G,60489
12036,APOL6,80830
12037,APOL3,80833
12038,APOL1,8542
12039,IFI44,10561
12040,SYTL1,84958
12041,CHI3L2,1117
12042,NFATC2,4773
12043,G0S2,50486
12044,IRF7,3665
12045,CD96,10225
12046,TMC8,147138
12047,SCML4,256380
12048,ARHGAP30,257106
12049,CPPED1,55313
12050,ZNF276,92822
12051,APBB1IP,54518
12052,AKNA,80709
12053,SKAP1,8631
12054,HELB,92797
12055,ZBP1,81030
12056,MZB1,51237
12057,MICB,4277
12058,LAX1,54900
12059,GIMAP7,168537
12060,IDO1,3620
12061,TMEM156,80008
12062,NLRC5,84166
12063,MOB3A,126308
12064,ZNF862,643641
12065,CCDC88C,440193
12066,TLR6,10333
12067,BATF,10538
12068,PREX1,57580
12069,BTN3A2,11118
12070,UNC13D,201294
12071,SIT1,27240
12072,CCL17,6361
12073,RGS19,10287
12074,OXNAD1,92106
12075,UBASH3A,53347
12076,RASA3,22821
12077,IL27RA,9466
12078,PVRIG,79037
12079,C4A,720
12080,PIK3AP1,118788
12081,AHSP,51327
12082,PGLYRP1,8993
12083,HVCN1,84329
12084,GYPA,2993
12085,LPA,4018
12086,CCL3,6348
12087,VSIG4,11326
12088,LAMP3,27074
12089,TM6SF1,53346
12090,CHAMP1,283489
12091,PADI4,23569
12092,CIDEB,27141
12093,CRLF2,64109
12094,NAALADL2,254827
12095,FCAR,2204
12096,IL5,3567
12097,C1S,716
12098,HLA-DQA2,3118
12099,AC018755.2,
12100,MPEG1,219972
12101,IL1R2,7850
12102,MPL,4352
12103,FCER1A,2205
12104,SNAP91,9892
12105,CHN2,1124
12106,NFE2L3,9603
12107,GSTA3,2940
12108,PTPRN2,5799
12109,BACH2,60468
12110,FAM30A,9834
12111,MAN1C1,57134
12112,BATF2,116071
12113,BEND5,79656
12114,SALL2,6297
12115,NDP,4693
12116,JDP2,122953
12117,HNF4G,3174
12118,NR1D1,9572
12119,PPL,5493
12120,PIK3C2G,5288
12121,KCNMB1,3779
12122,GREM2,64388
12123,CCN5,8839
12124,OTOGL,283310
12125,CGB5,93659
12126,CGB7,94027
12127,CGB3,1082
12128,PDE1A,5136
12129,GPHA2,170589
12130,IGFBPL1,347252
12131,PTPRR,5801
12132,TCFL5,10732
12133,TXNDC17,84817
12134,ZDHHC11,79844
12135,SLC27A2,11001
12136,RUBCN,9711
12137,ACVR1C,130399
12138,GDF11,10220
12139,ERVV-1,147664
12140,CAMSAP1,157922
12141,NPHP1,4867
12142,BARX2,8538
12143,MAB21L1,4081
12144,GJB6,10804
12145,TOB2,10766
12146,CRISPLD1,83690
12147,LEFTY2,7044
12148,ARID1B,57492
12149,HEYL,26508
12150,FOXE1,2304
12151,MTMR11,10903
12152,ZNF8,7554
12153,DHH,50846
12154,INHBC,3626
12155,ZSCAN4,201516
12156,PNPLA2,57104
12157,MSTN,2660
12158,TBX6,6911
12159,CPXM2,119587
12160,VCPIP1,80124
12161,EXPH5,23086
12162,MCM3AP,8888
12163,GDF3,9573
12164,GDF2,2658
12165,GDF1,2657
12166,EYA2,2139
12167,CSH2,1443
12168,CSH1,1442
12169,BMP15,9210
12170,RCOR2,283248
12171,BCAS4,55653
12172,RERE,473
12173,DNTTIP1,116092
12174,PHF12,57649
12175,ELMSAN1,91748
12176,MTA2,9219
12177,MTA3,57504
12178,MIER3,166968
12179,MIER2,54531
12180,ZNF827,152485
12181,GATAD2B,57459
12182,LRATD2,157638
12183,PARP16,54956
12184,RPS6KA2,6196
12185,OLIG1,116448
12186,AGGF1,55109
12187,TSTD2,158427
12188,SOCS6,9306
12189,TRIM35,23087
12190,TGFBRAP1,9392
12191,PIAS4,51588
12192,TDGF1,6997
12193,VPS13D,55187
12194,ZSCAN10,84891
12195,NUAK2,81788
12196,GLMN,11146
12197,MEX3B,84206
12198,MAP3K13,9175
12199,SKOR2,652991
12200,EPC1,80314
12201,MSANTD3,91283
12202,THRSP,7069
12203,PKNOX1,5316
12204,GPALPP1,55425
12205,SALL4,57167
12206,IL23R,149233
12207,ELOVL5,60481
12208,CWF19L2,143884
12209,GTDC1,79712
12210,METTL4,64863
12211,NKX3-2,579
12212,DNMT3L,29947
12213,MYZAP,100820829
12214,STIM2,57620
12215,E2F5,1875
12216,EID2,163126
12217,GREB1,9687
12218,PARD3B,117583
12219,IL24,11009
12220,CBFA2T3,863
12221,BCL9,607
12222,STK11IP,114790
12223,TENM3,55714
12224,KDM6B,23135
12225,GOPC,57120
12226,RASA4,10156
12227,TIAF1,399687
12228,WDR35,57539
12229,TCTA,6988
12230,C11orf54,28970
12231,NELFCD,51497
12232,PYGO1,26108
12233,PYGO2,90780
12234,TGIF2,60436
12235,ZNF652,22834
12236,USB1,79650
12237,HEMGN,55363
12238,STK35,140901
12239,ZBED5,58486
12240,CRYAB,1410
12241,CFC1,55997
12242,ALDOC,230
12243,DCP1A,55802
12244,RAB3B,5865
12245,TBX20,57057
12246,ZMYM5,9205
12247,FAM169A,26049
12248,PUS7L,83448
12249,DLG5,9231
12250,PLEKHO1,51177
12251,PCYOX1,51449
12252,ZBTB8A,653121
12253,TBX19,9095
12254,VGLL4,9686
12255,SOX7,83595
12256,POU6F2,11281
12257,CSPP1,79848
12258,LSR,51599
12259,KMT2C,58508
12260,IPPK,64768
12261,ZKSCAN1,7586
12262,RFXAP,5994
12263,HOXA13,3209
12264,BTG3,10950
12265,HOXB8,3218
12266,RPS6KA5,9252
12267,CLIC3,9022
12268,BARX1,56033
12269,HAND2,9464
12270,RNF165,494470
12271,TNS3,64759
12272,TFAP2B,7021
12273,LOC102724428,102724428
12274,PEX6,5190
12275,TAB3,257397
12276,ZMYM1,79830
12277,DIPK2A,205428
12278,SLC39A5,283375
12279,HERPUD1,9709
12280,CWH43,80157
12281,ZCCHC12,170261
12282,KCNQ5,56479
12283,SLC39A9,55334
12284,ZDHHC3,51304
12285,VPS18,57617
12286,IRF2BP1,26145
12287,UNC5D,137970
12288,POLR2J2,246721
12289,FHL5,9457
12290,CTDSP1,58190
12291,MAST4,375449
12292,GMEB1,10691
12293,VEPH1,79674
12294,NEK11,79858
12295,UBXN1,51035
12296,BTBD2,55643
12297,PPP2R2D,55844
12298,MCF2L,23263
12299,BEX3,27018
12300,RGCC,28984
12301,MTMR1,8776
12302,GFER,2671
12303,MYOCD,93649
12304,SEMA6A,57556
12305,TPGS2,25941
12306,SH2D2A,9047
12307,C22orf46,79640
12308,FAM161B,145483
12309,RNPC3,55599
12310,FAM83G,644815
12311,GRIPAP1,56850
12312,C1orf116,79098
12313,ARSJ,79642
12314,DPP10,57628
12315,CCDC25,55246
12316,HSD17B3,3293
12317,TRIM62,55223
12318,TCEAL6,158931
12319,MKS1,54903
12320,CORO2A,7464
12321,PBDC1,51260
12322,COMMD10,51397
12323,LDLRAD4,753
12324,PTMS,5763
12325,PREX2,80243
12326,TAF3,83860
12327,ZCCHC14,23174
12328,MMP13,4322
12329,IQSEC2,23096
12330,ZDHHC4,55146
12331,EBI3,10148
12332,ST6GALNAC2,10610
12333,IL37,27178
12334,RNASE12,493901
12335,DHRS3,9249
12336,POU5F1B,5462
12337,UBL4A,8266
12338,DYNLRB2,83657
12339,GAS2L1,10634
12340,RSPH3,83861
12341,TNFRSF19,55504
12342,TEKT4,150483
12343,R3HDML,140902
12344,TRANK1,9881
12345,C15orf39,56905
12346,KIAA1522,57648
12347,BCL9L,283149
12348,APMAP,57136
12349,CFDP1,10428
12350,IL36RN,26525
12351,IP6K3,117283
12352,NOX4,50507
12353,MN1,4330
12354,TTC9,23508
12355,KDM5C,8242
12356,HOXA10,3206
12357,PPP1R12C,54776
12358,PDZRN3,23024
12359,SLC9A3R2,9351
12360,TBC1D10A,83874
12361,SLX1B,79008
12362,SLX4IP,128710
12363,EME2,197342
12364,XRCC1,7515
12365,ZNF500,26048
12366,SLX1A,548593
12367,CARS2,79587
12368,CCDC130,81576
12369,FANCE,2178
12370,FANCB,2187
12371,FANCM,57697
12372,APBA3,9546
12373,GEN1,348654
12374,ZNF202,7753
12375,DCLRE1B,64858
12376,FAAP20,199990
12377,ZNF692,55657
12378,ATG4B,23192
12379,METTL21A,151194
12380,WDR73,84942
12381,PCSK9,255738
12382,MECR,51102
12383,NRARP,441478
12384,AP1M2,10053
12385,KIAA0319,9856
12386,DNAJC6,9829
12387,LDLRAP1,26119
12388,AP1S3,130340
12389,SYT8,90019
12390,SYT9,143425
12391,SLC2A8,29988
12392,SYT2,127833
12393,TBC1D8B,54885
12394,FASTKD5,60493
12395,SYT11,23208
12396,PACSIN1,29993
12397,FCHO1,23149
12398,SNX18,112574
12399,SGIP1,84251
12400,COQ10B,80219
12401,MCF2L2,23101
12402,REPS2,9185
12403,SPATA1,100505741
12404,TGM3,7053
12405,KLK12,43849
12406,KLK13,26085
12407,KLK11,11012
12408,LRFN3,79414
12409,IL36A,27179
12410,SLC16A10,117247
12411,DIPK1A,388650
12412,UMODL1,89766
12413,KLK5,25818
12414,FAT2,2196
12415,PRSS27,83886
12416,TYSND1,219743
12417,SLC7A2,6542
12418,SEMA4F,10505
12419,HPR,3250
12420,PRSS57,400668
12421,SERPINB13,5275
12422,SPRR3,6707
12423,AC011473.4,
12424,SPRR2D,6703
12425,IMPG2,50939
12426,KRT78,196374
12427,HTRA4,203100
12428,TMPRSS11A,339967
12429,TMPRSS11E,28983
12430,TMPRSS11F,389208
12431,SLC39A3,29985
12432,DSG3,1830
12433,GLTP,51228
12434,GALNT11,63917
12435,CAPN14,440854
12436,RHCG,51458
12437,A2ML1,144568
12438,DHFR2,200895
12439,GRHL3,57822
12440,GALNT12,79695
12441,GJB2,2706
12442,CNTNAP3B,728577
12443,SPINK5,11005
12444,FAM241B,219738
12445,ADGRF1,266977
12446,TMPRSS4,56649
12447,CRNN,49860
12448,GBP6,163351
12449,TMEM51,55092
12450,FAM129B,64855
12451,GPAT4,137964
12452,NBEAL1,65065
12453,SLC12A7,10723
12454,SLC12A6,9990
12455,SLC6A8,6535
12456,ATP6AP1,537
12457,FLCN,201163
12458,AP4B1,10717
12459,CASP5,838
12460,FAF2,23197
12461,USP50,373509
12462,WASHC2C,253725
12463,PACS1,55690
12464,SEMA4G,57715
12465,SMR3B,10879
12466,PRRG2,5639
12467,ACE2,59272
12468,DUSP21,63904
12469,BNIPL,149428
12470,IAPP,3375
12471,OR2H2,7932
12472,CLCA4,22802
12473,SIM2,6493
12474,GJB5,2709
12475,CRISP1,167
12476,DCSTAMP,81501
12477,FUT2,2524
12478,GSTA1,2938
12479,SIX2,10736
12480,FGFBP1,9982
12481,KLK4,9622
12482,RFX3,5991
12483,SEMA4A,64218
12484,TMEM40,55287
12485,LCN15,389812
12486,STH,246744
12487,NUDT7,283927
12488,SERPIND1,3053
12489,SCEL,8796
12490,TTC22,55001
12491,KEL,3792
12492,DKK4,27121
12493,RNF39,80352
12494,PRSS8,5652
12495,PADI3,51702
12496,ENDOU,8909
12497,KRT35,3886
12498,GPR35,2859
12499,CLCN5,1184
12500,PRSS55,203074
12501,STX2,2054
12502,IL36G,56300
12503,ECE2,9718
12504,KRT33A,3883
12505,KRTDAP,388533
12506,SPINK7,84651
12507,SERPINI2,5276
12508,ZCCHC4,29063
12509,SPAG11B,10407
12510,KRT24,192666
12511,TBXT,6862
12512,DLK2,65989
12513,NOX3,50508
12514,SERPINB10,5273
12515,TMPRSS13,84000
12516,ALOX12,239
12517,SPINK6,404203
12518,WSCD2,9671
12519,CNTNAP4,85445
12520,ELF5,2001
12521,TMPRSS2,7113
12522,LUZP2,338645
12523,ADAM20,8748
12524,KRT32,3882
12525,KLK14,43847
12526,UPK1B,7348
12527,VSIG10L,147645
12528,FCN3,8547
12529,PRSS42P,339906
12530,OPRPN,58503
12531,FIBCD1,84929
12532,SPRR2B,6701
12533,ZNF750,79755
12534,SERPINA10,51156
12535,CNTNAP3,79937
12536,VGLL1,51442
12537,C10orf99,387695
12538,CELA1,1990
12539,IGFL1,374918
12540,SERPINA5,5104
12541,ALOX15B,247
12542,PRSS45P,377047
12543,KLK15,55554
12544,PRSS48,345062
12545,PRSS38,339501
12546,TMPRSS9,360200
12547,TMPRSS12,283471
12548,TPSD1,23430
12549,PRR14L,253143
12550,TMEM212,389177
12551,TECPR2,9895
12552,RLN2,6019
12553,GPR32,2854
12554,RXFP1,59350
12555,GPR25,2848
12556,ADM2,79924
12557,RAMP1,10267
12558,PTH2R,5746
12559,RXFP2,122042
12560,GPBAR1,151306
12561,MC3R,4159
12562,PTENP1,11191
12563,SLC22A3,6581
12564,GPR176,11245
12565,GPR83,10888
12566,GPR84,53831
12567,TAAR6,319100
12568,TAAR1,134864
12569,GLP2R,9340
12570,GIPR,2696
12571,GPR45,11250
12572,CALCB,797
12573,DHRSX,207063
12574,PNPO,55163
12575,SLC29A4,222962
12576,FCSK,197258
12577,ABHD15,116236
12578,TRPT1,83707
12579,SCRN2,90507
12580,MARC2,54996
12581,MXD4,10608
12582,DCXR,51181
12583,P4HTM,54681
12584,ZBED3,84327
12585,DCAKD,79877
12586,NSMCE1,197370
12587,OCEL1,79629
12588,C8orf82,414919
12589,RAD21L1,642636
12590,DRICH1,51233
12591,IZUMO1,284359
12592,FAM71D,161142
12593,SPATA46,284680
12594,ENTHD1,150350
12595,TEX29,121793
12596,KRT25,147183
12597,MCMDC2,157777
12598,C12orf40,283461
12599,CCDC158,339965
12600,SAXO1,158297
12601,KCTD19,146212
12602,FAM24A,118670
12603,CAPN11,11131
12604,AL035460.1,
12605,TBC1D21,161514
12606,TEX44,165100
12607,TSPYL6,388951
12608,STAG3,10734
12609,FAM47A,158724
12610,IQCF6,440956
12611,TEX19,400629
12612,TERB1,283847
12613,SYCE1,93426
12614,RNF151,146310
12615,CT47B1,643311
12616,CCDC36,339834
12617,CCDC27,148870
12618,PLAC8L1,153770
12619,C11orf94,143678
12620,LCA5L,150082
12621,IQCF2,389123
12622,TCP10L,140290
12623,SCP2D1,140856
12624,ANKRD60,140731
12625,DCAF4L2,138009
12626,BPY2B,442867
12627,REC8,9985
12628,FAM228A,653140
12629,SPATA3,130560
12630,PRIMPOL,201973
12631,CCDC15,80071
12632,FAM161A,84140
12633,FRA10AC1,118924
12634,CCDC66,285331
12635,TMEM116,89894
12636,ABRAXAS1,84142
12637,SCRN3,79634
12638,ALG10B,144245
12639,DIS3L,115752
12640,FAM149B1,317662
12641,TBCK,93627
12642,ZCCHC9,84240
12643,COA5,493753
12644,DUS4L,11062
12645,CNPY4,245812
12646,ARHGEF18,23370
12647,SNX5,27131
12648,TRIM56,81844
12649,MYEF2,50804
12650,FAM117A,81558
12651,BTN2A2,10385
12652,SLC36A3,285641
12653,ZDHHC14,79683
12654,TGM7,116179
12655,TMEM104,54868
12656,ZDHHC18,84243
12657,PIGC,5279
12658,MAFIP,727764
12659,PMFBP1,83449
12660,SLC38A11,151258
12661,SLC36A1,206358
12662,ODF3,113746
12663,SLC38A4,55089
12664,SLC38A9,153129
12665,SLC38A8,146167
12666,ODF3L2,284451
12667,ODF4,146852
12668,HSDL1,83693
12669,ICMT,23463
12670,AQP4,361
12671,ZDHHC9,51114
12672,CCDC114,93233
12673,C16orf92,146378
12674,GDPD4,220032
12675,REEP6,92840
12676,RAP1GDS1,5910
12677,DCDC2,51473
12678,SPDYE4,388333
12679,GDPGP1,390637
12680,TRIM49C,642612
12681,MCM8,84515
12682,MRPS17,51373
12683,ZBTB9,221504
12684,SUMO1P1,391257
12685,MIPOL1,145282
12686,INCA1,388324
12687,MASTL,84930
12688,BCL7A,605
12689,GAS8,2622
12690,PRELID1,27166
12691,CCNJL,79616
12692,CDX4,1046
12693,CCNJ,54619
12694,CT45A1,541466
12695,TMEM97,27346
12696,ESCO1,114799
12697,SLC47A1,55244
12698,SLC38A5,92745
12699,SLC38A3,10991
12700,SLC7A8,23428
12701,SLC7A3,84889
12702,SLC3A1,6519
12703,ELOVL2,54898
12704,SLC36A2,153201
12705,ATP5F1EP2,432369
12706,CLTRN,57393
12707,ELOVL3,83401
12708,SLC7A10,56301
12709,EXOG,9941
12710,TNFSF14,8740
12711,ADAT1,23536
12712,AK9,221264
12713,RIPPLY2,134701
12714,TUBB7P,56604
12715,HYI,81888
12716,HDHD3,81932
12717,CRELD1,78987
12718,GSTM4,2948
12719,C4BPA,722
12720,TMEM222,84065
12721,IDUA,3425
12722,TRIM45,80263
12723,AVPI1,60370
12724,ECHDC2,55268
12725,MROH2A,339766
12726,ERICH6,131831
12727,HSF5,124535
12728,PROCA1,147011
12729,FAM71A,149647
12730,TXNDC2,84203
12731,ROPN1B,152015
12732,TENT5D,169966
12733,SLC9C2,284525
12734,C5orf47,133491
12735,PPP1R36,145376
12736,SLCO6A1,133482
12737,TMCO5A,145942
12738,FANCD2OS,115795
12739,EXD1,161829
12740,ATXN3L,92552
12741,CHODL,140578
12742,TEKT5,146279
12743,C16orf78,123970
12744,CCDC54,84692
12745,CNGA4,1262
12746,IQCF3,401067
12747,DMRT1,1761
12748,UBL4B,164153
12749,CFAP97D1,284067
12750,MAGEC1,9947
12751,SLC6A16,28968
12752,SPATA32,124783
12753,AKNAD1,254268
12754,LYZL1,84569
12755,NUTM1,256646
12756,NUP210L,91181
12757,BPIFA3,128861
12758,BOD1L2,284257
12759,BANF2,140836
12760,CALR3,125972
12761,POM121L12,285877
12762,C1orf100,200159
12763,TEX36,387718
12764,CCDC168,643677
12765,MGAT4D,152586
12766,TMEM31,203562
12767,H1FNT,341567
12768,HORMAD2,150280
12769,CATSPERE,257044
12770,PLAAT1,57110
12771,FAM9B,171483
12772,SRRM5,100170229
12773,SMKR1,100287482
12774,C3orf22,152065
12775,CMTM2,146225
12776,SPATA4,132851
12777,ERICH5,203111
12778,IGHV4-34,28395
12779,IGLV2-8,28817
12780,IGKV5-2,28907
12781,IGHG4,3503
12782,IGHV3-11,28450
12783,IGHV3-13,28449
12784,IGHG3,3502
12785,IGKV1D-39,28893
12786,IGKV1-33,28933
12787,IGKV3-11,28914
12788,IGKV3-15,28913
12789,IGHV3-7,28452
12790,IGHV2-70,28454
12791,IGHG2,3501
12792,IGKV1-5,28299
12793,IGLV3-21,28796
12794,IGLV1-47,28822
12795,IGLV1-40,28825
12796,ELMO1,9844
12797,IGKV1-12,28940
12798,IGLV1-44,28823
12799,IGKV1-16,28938
12800,IGKV1-17,28937
12801,IGLV3-25,28793
12802,IGLC3,3539
12803,IGLV6-57,28778
12804,IGLV3-27,28791
12805,VPREB1,7441
12806,IGKV1D-33,28896
12807,IGLV7-43,28776
12808,IGLV1-51,28820
12809,IGHV1-2,28474
12810,IGKV1-39,28930
12811,IGHV4-39,28394
12812,IGKV3-20,28912
12813,IGKV2D-40,28878
12814,IGKV2-30,28919
12815,IGKV4-1,28908
12816,IGHV3-48,28424
12817,IGLC6,3542
12818,IGLC7,28834
12819,IGLC1,3537
12820,IGLC2,3538
12821,IGHV2-5,28457
12822,IGLV3-19,28797
12823,IGKV3D-20,28874
12824,IGHA2,3494
12825,C4B_2,100293534
12826,IGHV1-46,28465
12827,IGHV4-59,28392
12828,IGKV2D-28,28883
12829,IGHV3-23,28442
12830,IGLV2-23,28813
12831,DAPP1,27071
12832,IGLV2-11,28816
12833,IGLV3-1,28809
12834,BLNK,29760
12835,FCAMR,83953
12836,IGKV2D-30,28881
12837,IGHV3-33,28434
12838,IGLV2-14,28815
12839,IGHV3-30,28439
12840,IGKV1D-16,28901
12841,IGKV2-28,28921
12842,IGKV1D-12,28903
12843,IGHV1-69,28461
12844,IGHD,3495
12845,IGHE,3497
12846,IGHV3-53,28420
12847,IGHM,3507
12848,ERICH3,127254
12849,CFAP299,255119
12850,FAM81B,153643
12851,LRRC46,90506
12852,DNAAF1,123872
12853,RGS22,26166
12854,ZBBX,79740
12855,CFAP300,85016
12856,C1orf87,127795
12857,LRRC73,221424
12858,DRC1,92749
12859,SPAG8,26206
12860,CASC1,55259
12861,IQCD,115811
12862,LRRC71,149499
12863,C1orf194,127003
12864,CCDC173,129881
12865,SPACA9,11092
12866,TMEM213,155006
12867,DMRT2,10655
12868,TMEM174,134288
12869,SLC4A9,83697
12870,SLC12A1,6557
12871,TMEM207,131920
12872,ATP6V0D2,245972
12873,TMEM72,643236
12874,GRAMD1C,54762
12875,ALG11,440138
12876,TMEM61,199964
12877,TMEM52B,120939
12878,SLC7A13,157724
12879,ATP6V1G3,127124
12880,ENTPD2,954
12881,ANXA10,11199
12882,ACSL6,23305
12883,SCNN1D,6339
12884,TDRP,157695
12885,ITPK1,3705
12886,KLHL35,283212
12887,C7orf69,80099
12888,SLC24A1,9187
12889,SLC25A42,284439
12890,MLANA,2315
12891,MTG1,92170
12892,DPF3,8110
12893,GPR143,4935
12894,POU6F1,5463
12895,FAM107A,11170
12896,TMEM154,201799
12897,DPEP1,1800
12898,MMP24,10893
12899,GLRA3,8001
12900,C14orf119,55017
12901,UBXN11,91544
12902,CTAG1A,246100
12903,MORN3,283385
12904,MRPL41,64975
12905,CHCHD1,118487
12906,RAMAC,83640
12907,LAMTOR2,28956
12908,EMC4,51234
12909,BEND7,222389
12910,DECR2,26063
12911,SFT2D1,113402
12912,PDZD11,51248
12913,PBX4,80714
12914,ARID3C,138715
12915,OCA2,4948
12916,AIFM2,84883
12917,HPSE2,60495
12918,GPX5,2880
12919,CBARP,255057
12920,TLE6,79816
12921,GARNL3,84253
12922,S100A5,6276
12923,TMEM151B,441151
12924,CNTF,1270
12925,HOXB13,10481
12926,FOXI1,2299
12927,NCAM2,4685
12928,ANGPT4,51378
12929,IL9R,3581
12930,PDE11A,50940
12931,SAMD4B,55095
12932,CFHR4,10877
12933,OR10H1,26539
12934,FCRLB,127943
12935,NXPE4,54827
12936,SNTG1,54212
12937,AQP8,343
12938,GPA33,10223
12939,PRAMEF12,390999
12940,KCNV2,169522
12941,RGL4,266747
12942,HHIPL2,79802
12943,PRR34,55267
12944,ADPRH,141
12945,CHIA,27159
12946,LALBA,3906
12947,C9,735
12948,ACSS3,79611
12949,ADAM21,8747
12950,PEAK1,79834
12951,BPY2,9083
12952,RTP5,285093
12953,AMOT,154796
12954,C1orf105,92346
12955,DEFA1B,728358
12956,AKR1D1,6718
12957,KCNK10,54207
12958,TEX13A,56157
12959,RLBP1,6017
12960,SLCO1A2,6579
12961,GPR135,64582
12962,EDA2R,60401
12963,GPR62,118442
12964,OTOF,9381
12965,GPR3,2827
12966,PDZD7,79955
12967,OR2F2,135948
12968,POGLUT1,56983
12969,EN1,2019
12970,COX10,1352
12971,SLC6A14,11254
12972,ART5,116969
12973,RAB39B,116442
12974,ARSK,153642
12975,HERC2P2,400322
12976,DNAJB13,374407
12977,FAM92A,137392
12978,RHCE,6006
